Time (s),left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_elbow_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_elbow_pitch_joint
254.0,12.799170013934944,-14.158157395291772,-5.370048236078319,-40.039954166048,-13.973857279797143,4.5349492445217345,0.1718310778834814,3.3219536377121774,1.5643393640311365,1.6477363153340967,3.893097007172287,0.8575227201167888,-1.5107347232995525,-1.3235702764854107,-0.20322199227392135,-4.6420728054324005,-5.637669716676454,1.9874911836206304
255.0,12.82951084466035,-14.179914063335632,-5.425566832010331,-39.96914647676774,-13.982925430755028,4.530997180918036,0.11375843540491293,3.251331300080996,1.5315359027518185,1.4789575897983696,3.7924216389467826,0.8268252874688109,-1.1361568520793703,-1.2835072284734195,-0.8154068134797998,-4.572155495260512,-5.539634881070203,1.9499335082578086
256.0,12.84447759332172,-14.191617082361383,-5.484367027891651,-39.88918401109105,-14.004339448813788,4.542561868701276,0.0645780811796719,3.183618304016891,1.509083620759678,1.3527048028958273,3.6974636555423617,0.9114097050500516,-0.8054776244967137,-1.2488754827836752,-0.3229470987452234,-4.503487758673376,-5.445372018889483,1.9103652454661124
257.0,12.834923517465771,-14.211749684127115,-5.5292525427557635,-39.8237736998863,-14.022179424620822,4.552497141478013,0.023552355574311346,3.115788084502677,1.4969763204812971,1.274172128073353,3.614417873402508,0.8569490183202157,-0.5224275391065474,-1.2158565322977282,-0.7103033002187926,-4.436640191710804,-5.351863886263891,1.8673041403575807
258.0,12.80747179005081,-14.237312797995557,-5.559231580942141,-39.769592518084565,-14.037358229000871,4.560450698994589,-0.011271789944295119,3.0491359730929277,1.492029679033017,1.2243043272761582,3.53190354696309,0.8803117318645395,-0.26849863765464566,-1.186616661621354,-0.39321970895523073,-4.3701858589755425,-5.260834593592461,1.8256693942603124
259.0,13.635992904383894,-11.29492515574924,-6.254496733373896,-41.30838145992517,-14.010190190643735,4.423383591588784,2.516509261333573,4.540138416323429,1.687591923584087,5.426646736866439,4.171542830417275,-1.8428277450935835,-0.2757832733266783,-1.4903626694874892,-1.573331530334298,-4.783771947148372,-5.3658824492483514,1.6911618033055382
260.0,13.73515575587863,-11.321445314236678,-6.262477121850324,-41.235620486306075,-14.015838137490988,4.421120842526928,2.3059181323193982,4.455572865055102,1.4127852421650808,5.017613100870841,3.965193295513919,-1.2285164141613336,0.21984491902331005,-1.2297269767210368,-0.047646656732527326,-4.695245035576178,-5.279855657391289,1.750847465505891
261.0,13.792520414024693,-11.351182643537067,-6.2774920560220355,-41.17017481003792,-14.02163526350644,4.420272056559481,2.1552382124243916,4.367925474324006,1.2407153646360958,4.715052529975116,3.802754671393541,-1.0808564292877603,0.6388841126091833,-1.2240842097285682,-1.2888782886078418,-4.622519695110061,-5.191927744191521,1.7695058796441914
262.0,13.81345516139591,-11.384533025718317,-6.277047305748745,-41.11734244703957,-14.027444086887185,4.417913847640524,2.0452722974650475,4.281235736455228,1.135014904954958,4.4779789762076,3.6487989864950015,-0.7192602260154497,0.9908242440190884,-1.1792990896205318,-0.31442107763356697,-4.559237503708234,-5.1067312160483045,1.7673417203878974
263.0,13.812279769896929,-11.420195698976753,-6.28131857496991,-41.06883399167588,-14.03309355772585,4.416821981473045,1.958400901298865,4.19418060992801,1.0692987871959199,4.308501790699303,3.5229819565378495,-0.6530674509075012,1.2733835003010396,-1.144995625834524,-1.0994286550923196,-4.500258745882394,-5.021305430111109,1.7503833409891567
264.0,13.791712152224905,-11.457899167847273,-6.276280411005939,-41.027251395723944,-14.038601511721518,4.415022910354084,1.8881579896581988,4.109069168997476,1.0304376075389658,4.1755537460018495,3.4026166086229477,-0.4476758558227112,1.5187152012036451,-1.115563950171961,-0.47620971124376643,-4.44285180479237,-4.938708297749933,1.7286776362994387
265.0,13.760002495623848,-11.496990669690192,-6.274684065191669,-40.98769827639918,-14.043902593385383,4.414246792207726,1.8272574229724277,4.024671154033348,1.0081301787333716,4.082731480574468,3.2997468146566726,-0.4273184135080168,1.7193909620311167,-1.0866400730902437,-0.9710747855951214,-4.385944801476523,-4.856895031159269,1.7025195601293088
266.0,13.718233741283449,-11.537303844259124,-6.267511818986676,-40.9519869160641,-14.049039985404006,4.413184166252472,1.773766201352095,3.9422880240895184,0.9976464866742605,4.010182743771528,3.200064799800615,-0.31598531035415744,1.89679882656998,-1.062150832424873,-0.5717942894099588,-4.328875109056577,-4.777754882669676,1.676464733274882
267.0,13.671226803253132,-11.578442914267887,-6.262871043624327,-40.91709568089584,-14.054000814215998,4.412920886756192,1.7243429035738616,3.8610176841942296,0.9945719919952998,3.9610428964536393,3.111103162367415,-0.31998854703264534,2.045485533268633,-1.0376158098374755,-0.8823435160669151,-4.271622925475066,-4.699927531517809,1.6495280799754917
268.0,13.619260107118897,-11.620302610754717,-6.254994522421071,-40.88433973782916,-14.058793852942545,4.412559622685453,1.678519616000317,3.7816286369287546,0.9971363374505007,3.9227436909035696,3.0239419531902345,-0.264383474896567,2.179055372893419,-1.0161287094144011,-0.6257629132381246,-4.21417389368534,-4.624579009373932,1.6238843861965608
269.0,13.913301654141373,-6.3192073050603765,-5.011882737772453,-38.30838932549664,-13.483402382155727,3.3004537934744054,5.208156835167732,4.4014665293253366,1.645568754893111,10.147526966094219,6.692975596065892,-0.9872983751609921,-1.926902778052078,-2.3448428076714625,-2.1586489745884916,-6.986962596283906,-5.863141512438037,1.6454635000197206
270.0,14.100422586830627,-6.318816626955366,-5.111348992842254,-38.24731164096958,-13.480556637186005,3.3158570250711663,4.809070468155811,4.333468404987364,1.1438378577616222,9.318434465135141,6.4567333161968525,-0.30891287251435706,-1.1634197247341902,-1.485331637625218,-0.3137893460136305,-6.733725030966086,-5.777691399601097,1.9554833698022107
271.0,14.218182081846576,-6.335548297915292,-5.1912158236814046,-38.19547265218214,-13.477429969947776,3.328590187147536,4.531105820351575,4.255305377526696,0.8398277430484136,8.670745934666453,6.2651547198141895,-0.18970585868066614,-0.4508787182059706,-1.5638504435980924,-1.8028087895325338,-6.550688175543419,-5.684883999816767,2.1215030108349207
272.0,14.276726845337375,-6.367355281358162,-5.231988642856478,-38.163056468123564,-13.473845307433994,3.3356566149983005,4.333319193192979,4.1734854703478375,0.6608126924204232,8.154243564018726,6.080093867233264,0.18553100840853265,0.12818119717003018,-1.4791798268566536,-0.6301929782123414,-6.414959956297755,-5.5912525184068205,2.198737574782541
273.0,14.298168406487585,-6.408924759858258,-5.265895495931654,-38.13817163761185,-13.469557559639439,3.3408109261045924,4.181638014366616,4.088081406769487,0.5557932654902564,7.761425364950528,5.9245283252087635,0.20628847719052779,0.5964606469802023,-1.4310310302899505,-1.564678341406616,-6.3046015983090555,-5.494666861611128,2.2213085555431027
274.0,14.288737873973758,-6.457770806378838,-5.280016855032644,-38.1235567542995,-13.46485878064966,3.342264330626025,4.061181496846677,4.002911974924304,0.49817072728518363,7.442357121619985,5.773654651605611,0.3948844603413679,0.9977252930895659,-1.3882150007895753,-0.817206578146271,-6.208407902306326,-5.3996840547841,2.2159139739618867
275.0,14.260642050582938,-6.511702491887248,-5.292984396278211,-38.11268374637387,-13.459722500289285,3.342549040515671,3.95890829797412,3.917020611921435,0.4693267947308186,7.1984845578461325,5.64083270002906,0.36436662393651,1.3259359525050272,-1.3465869908498278,-1.4012232472825663,-6.1197855284822,-5.304350825300878,2.1922701834722913
276.0,14.216703012400677,-6.569508451228416,-5.29559032529498,-38.10743664014927,-13.454418735999273,3.340592445984,3.8699406625305874,3.832426834472594,0.45983120249683473,6.997806610607551,5.510371642948117,0.44483595883913374,1.6123389028298174,-1.312727851663976,-0.9236311907133521,-6.035083999063305,-5.211353018328375,2.161271747769542
277.0,14.163745854640418,-6.630128722600036,-5.298959587375601,-38.10394612330306,-13.448922894001097,3.3379959837956816,3.788752177492235,3.7482401949001876,0.46230081675055557,6.842761083255887,5.390400627510653,0.39130572057082436,1.851509856807203,-1.2785247941726134,-1.2863791882777569,-5.952374176452619,-5.1192743321166345,2.1251412664955898
278.0,14.102896507670968,-6.69297968764302,-5.296762994700378,-38.103603487717336,-13.443397637118757,3.3340679412038696,3.71382266303322,3.6655981456781497,0.4732789536815405,6.713130658928071,5.271235576550874,0.41164181927410315,2.0633602691957194,-1.2496722269757563,-0.9800506127040864,-5.8706974136547645,-5.029714002445116,2.088384789638989
279.0,15.901859339474964,-0.12172174778628042,-2.9197036973363204,-34.773162335559576,-12.6278723756529,2.335202191099874,6.911954731660018,3.8738984837256187,0.6839732195792081,14.735626499870373,7.5959900519314765,-0.3414569404767933,-5.154895457513737,-2.74912911921196,-1.192350962405293,-6.7655244493745,-5.19808930648783,2.250552124840403
280.0,16.036813555737307,-0.12922686580728157,-2.9877080177379365,-34.77210926721636,-12.612342676772343,2.34221338447984,6.588076235564891,3.805944968009364,0.34492587000560615,13.44637784090386,7.324050698701619,0.2205401734048591,-3.941760481342568,-1.9045958235960967,-0.9279713406876398,-6.647431252393366,-5.123250721930775,2.350035397092488
281.0,16.094189283027905,-0.1568312438872987,-3.0258565196743343,-34.78375865389398,-12.595614695009932,2.3449748894851075,6.341350268011342,3.7332492323038418,0.13071683541230428,12.411413273423332,7.098400117641901,0.5381938589434725,-2.846525380434038,-1.9504421829244314,-1.1709587002145398,-6.5511621775483775,-5.043143218153938,2.3803005122413308
282.0,16.0938843206417,-0.20166377160089363,-3.0394560196212783,-34.809962295396346,-12.578066536350448,2.3442542513634255,6.14779431117373,3.6573416264467378,0.000466560300604435,11.591888285842286,6.902752016237097,0.7740641742682746,-1.96162365776755,-1.842548667033912,-0.9972468726179802,-6.470518729693163,-4.959446259816071,2.365033935569706
283.0,16.054645325855333,-0.2585216281566733,-3.0411405282836137,-34.84435324916401,-12.560013304890244,2.3413556219872707,5.988187701312629,3.5795341753371437,-0.07555256238545027,10.94054134641491,6.732100557064961,0.8690331897396639,-1.224196160839627,-1.7772503087971065,-1.1401492172489105,-6.394563065963986,-4.873539197792171,2.3269208270343937
284.0,15.987731642830003,-0.3245107406785233,-3.0332488175751777,-34.88527630267256,-12.541742197274141,2.336522401985168,5.851805598927948,3.501059925006025,-0.11497333086793748,10.417247633897581,6.576735538810909,0.9279665556660364,-0.6042752118358958,-1.7156145737640869,-1.0230403283920835,-6.319221370757658,-4.787077083455696,2.2782622912189843
285.0,15.902602755756499,-0.39740667650187755,-3.0217427618029764,-34.93001598655168,-12.52340688373519,2.3305250051095934,5.731000007674539,3.42219655491054,-0.12967903677633164,9.997715611850827,6.433666179925702,0.9106107423409311,-0.08113334597464217,-1.6610503598793476,-1.1049872350987404,-6.242371736245845,-4.700455165862436,2.225391840016668
286.0,15.805062097661741,-0.47568012679195654,-3.0070858348867784,-34.97776645544302,-12.505158094154666,2.3234540027358035,5.621267921508629,3.3435607190713297,-0.1271842843491795,9.656965228075045,6.2972743407636145,0.8810697058808614,0.36676941778782,-1.6126942075920279,-1.0247245047610005,-6.163370435714377,-4.614592357119783,2.1724188725405194
287.0,15.700140773813485,-0.5581626680206457,-2.9923564566859087,-35.02707234538779,-12.487059717132885,2.315756541989555,5.519198667692146,3.265215602967619,-0.11277569609411575,9.380631945369863,6.166044288040334,0.8124626041383216,0.7512489866940157,-1.5681395884922624,-1.0694933400811975,-6.082203800337263,-4.529626047941839,2.1208648244621715
288.0,15.590618882833088,-0.6439631945706689,-2.9774946614749638,-35.07771160175533,-12.469095983229748,2.307357217457759,5.4227966731620505,3.187505403236969,-0.08988412754970909,9.153294499315024,6.036900068976861,0.7435677930256865,1.0857461946382312,-1.527849493716626,-1.013306407658943,-5.999220426879615,-4.446079336882335,2.071851132886835
289.0,13.546427966172015,5.738016171074797,1.7393003556449576,-25.91427134283638,-9.162918717826162,1.067369794793842,8.398944792755907,1.4104124677730203,-0.5296098065113242,14.531837980492458,6.504536766739597,0.2908228302012761,-9.806959507508221,-4.345941101691054,-0.9892125953658182,-5.7151319117044945,-3.5436885020909576,2.315253853714143
290.0,13.741150558511013,5.726071561048148,1.5805643878678157,-25.9434122380801,-9.14140610792099,1.0726464258956068,8.10855967186593,1.3809263742332407,-0.7016790889549136,12.98534716797748,6.225103546928259,0.7696436521077219,-8.362868392323001,-2.6052404861862346,-0.9426766138108909,-5.653174875711317,-3.497518468435783,2.3060375737036116
291.0,13.837568933131054,5.692303660782867,1.4671738314880676,-25.987917243120517,-9.11617126177028,1.0735924571800883,7.859154352763797,1.3500652716859562,-0.8146674222373651,11.731190585641546,5.998595608773406,1.0369403946896503,-6.941020145319168,-2.7926480502536153,-1.0082911471089693,-5.583127723289373,-3.447332459611482,2.2684033031453494
292.0,13.858286256762419,5.63651072450408,1.3888681792560187,-26.054661209176206,-9.087358190506661,1.070891405413065,7.6461809002318075,1.315757708512391,-0.8776678055432705,10.75754774237949,5.807256445557189,1.1624628816131866,-5.80713688708984,-2.628590993843951,-0.9735343851181071,-5.517630465761037,-3.391818236411435,2.2006003763216655
293.0,13.827797446642446,5.565600816135191,1.3317751357447785,-26.1347027038347,-9.05575232533709,1.0652869260316633,7.458683563834249,1.279211089863793,-0.9055236933127668,9.991503468668785,5.6399067412025525,1.1763075969305925,-4.848145593461446,-2.5492270357358935,-1.001446601709276,-5.448082670877502,-3.3334285088776854,2.1233367208493457
294.0,13.761566935765096,5.483026090819358,1.289035396627193,-26.224715960095953,-9.021943607504651,1.0572081300333585,7.290472515044749,1.240905269305109,-0.907322951984697,9.388208780339959,5.487389766299964,1.1283820405465148,-4.037236849703252,-2.4670330244153744,-0.9702133290297312,-5.373791693466753,-3.2733937567853895,2.0440075400664894
295.0,13.671312881413355,5.391569069476734,1.2547965017136526,-26.321487228572046,-8.986450587782503,1.047153553747596,7.136635382174751,1.2011868439474191,-0.8901220929790439,8.912751785626085,5.343901475294636,1.0304551061646707,-3.343703234743831,-2.395686031922689,-0.9785926343937414,-5.294494994141086,-3.2125537623372797,1.9670029196189822
296.0,13.565183998249212,5.293185107590306,1.2259704086562118,-26.42304643247309,-8.949720334475511,1.0354215944697662,6.9937411918228545,1.1604270764933795,-0.8590242441839675,8.537027436615286,5.204833496953979,0.910437136768496,-2.744606793783017,-2.330871348477751,-0.9513523687011718,-5.210826755033947,-3.151641367963882,1.8943619699669147
297.0,13.449285750336248,5.189362155090562,1.1997916592336877,-26.527725260057323,-8.912115814513989,1.0223552608525175,6.859157392548482,1.1188495935244256,-0.8178873986722421,8.240461099614453,5.067444038577897,0.7727186874368579,-2.2229166334072303,-2.271493172370299,-0.9493238120498411,-5.1236262915397806,-3.091088118864521,1.8267229734791803
298.0,13.32788109887813,5.081208109650956,1.1749027890680304,-26.63446091374348,-8.873941616937167,1.0081698391152798,6.731003310024475,1.0767192563859262,-0.7695527615548805,8.00592950433181,4.92962700757203,0.6323098534816669,-1.7644138523968458,-2.2168042453525834,-0.92593696767862,-5.033801224659424,-3.0313126259974084,1.7641605444965591
299.0,15.667255370081866,11.848406359221217,2.740873809665165,-10.58944111781913,-2.2707583317787976,-0.6876291302258104,10.803937179700425,-3.5012308637630447,-2.4136359318013296,8.247134054506688,9.584766355836544,2.443936848890623,-11.64462747616994,-8.143258345298538,-1.5327290666655076,-2.2462912214393747,0.7190579367271739,2.008586342511002
300.0,14.834447272986235,11.67585848512898,3.139728796963281,-11.123271209740896,-2.2310044595573677,-0.6872860180953067,10.612374076671761,-3.461995629512775,-2.536717071946054,7.601132666829731,9.3613067909262,2.6094423442185346,-10.893186081799183,-3.806039420603387,-0.8926556823089391,-2.4782956056935355,0.7290372336135169,1.5067169111175795
301.0,14.176211643878574,11.528024487920758,3.419152498049122,-11.54339096604838,-2.1822058051684925,-0.6883344700360612,10.416952730999956,-3.418756521099379,-2.6135029658801017,6.955454939949135,9.16048803326246,2.5702112483559136,-9.593827184728074,-4.4921144689727095,-1.370699961536419,-2.559703884276189,0.7268751410703498,1.228086785949118
302.0,13.617320940270387,11.37920585987424,3.6358951044529335,-11.917641941707739,-2.1256633109861154,-0.6924870117098836,10.236860842220556,-3.378345635606782,-2.639383252094061,6.462769503461672,8.969202529809074,2.55515167993308,-8.58207082897114,-4.227398275614059,-0.9928821894537432,-2.5854073908515662,0.7241901189626643,1.036878940375923
303.0,13.137334486891904,11.231282486158698,3.7958072271995893,-12.25130141709163,-2.063690312140159,-0.6986121799593918,10.064923147330159,-3.340692861557552,-2.6311357902927197,6.081237658398695,8.784764365572373,2.40219244255028,-7.67752284818102,-4.152268759633751,-1.2703948689486233,-2.568490281620421,0.7213075309284314,0.9080394005544501
304.0,12.713911008929724,11.08193048862077,3.919680664964596,-12.559007984228785,-1.9979709586290677,-0.707575873405909,9.900672085931806,-3.3051061117387843,-2.5970185037254585,5.783484564130507,8.60024041425958,2.286546082014129,-6.878448447248317,-4.0531647587590705,-1.0321124077869877,-2.5264790454377026,0.7178524277285501,0.8170320309351846
305.0,12.336314088900473,10.930888080431737,4.010316377728148,-12.845914097282918,-1.9297048245264472,-0.7184883144162644,9.741516774772364,-3.272170826629824,-2.5445551743355566,5.564015031384894,8.414893338815535,2.0994558977080318,-6.171912197623882,-3.963675206579248,-1.1926578226593223,-2.4683739889753262,0.7148844751963312,0.7491575771054395
306.0,11.994392553226415,10.777772424794874,4.078580343580101,-13.118504638246979,-1.8599262323775732,-0.7317467826404778,9.58665014732482,-3.2411147056160248,-2.478716256447072,5.3993587145067785,8.225647986160318,1.9469295782900335,-5.536622336700638,-3.881112411273932,-1.0404705608825062,-2.400565869782417,0.7116084327338652,0.6965366218515805
307.0,11.683230213074218,10.622741959201619,4.125285690040223,-13.37899550915089,-1.7893276619035254,-0.746686284220343,9.434590688581594,-3.212218128441248,-2.4035941605717843,5.28594401717924,8.0325759999916,1.7608994755235212,-4.967651383619348,-3.801147872080901,-1.130695648274402,-2.32684700736489,0.708537686618059,0.6532026423471038
308.0,11.397574988418718,10.465851618471255,4.156613524622771,-13.630652742252828,-1.7185066903455222,-0.7634582548198601,9.284909205314651,-3.18490473941063,-2.321917431114221,5.208061618167264,7.834618318492717,1.604148336574975,-4.450501209316599,-3.726956195208677,-1.032077037792999,-2.249913390954113,0.7050448127798243,0.6164069365603773
309.0,10.76869150595332,15.64945306187636,1.191974778797162,14.35725379128813,8.397768479420927,-3.1296927177471066,11.723835208866724,-7.196948732511086,-5.549698045890666,-1.34430424607568,14.102806465316467,7.188563419368208,-15.042349305569982,-7.291044450465821,-1.122748029057563,1.5511074702431626,6.231951528691382,-0.053468399536334754
310.0,7.534540223808627,15.025826299558114,3.4560841331373,12.12284626098938,8.125102075185875,-2.9257440018251724,11.975329086221286,-7.149252922147566,-5.049173318272912,-0.9922532502646426,13.908118255610932,6.537776925468368,-14.409217819712637,-4.82406731736082,-1.4086035081316046,1.2644185581043725,6.180557034948313,-0.5777563856843493
311.0,5.364697943569187,14.599372137257403,4.497092147353307,10.62003253344083,7.863705271086303,-2.8670253275247823,12.016226202765957,-7.079149864967909,-4.73349552331802,-0.9581114095588426,13.680225954849032,6.086214484723397,-13.356960585867999,-5.168856039236449,-1.1094559233550971,1.185034988421389,6.100972954310402,-0.7832802171883801
312.0,3.837656012974385,14.274670139306739,4.940936022881365,9.519386945837365,7.64014045172685,-2.8690298734129334,11.94702143287291,-7.001169349747823,-4.513469741055987,-0.984105551767616,13.431297199934166,5.620115155174923,-12.439741822969118,-4.972068841003425,-1.29152209524284,1.1857514884246187,6.01323172948375,-0.8670324757218522
313.0,2.723677307603859,14.006000581696524,5.077471202023685,8.664293468206859,7.452849556708244,-2.9055828035438775,11.817560583130845,-6.919463249917189,-4.344519462741991,-1.0459052012380425,13.164641909546841,5.252006194467022,-11.56543285181941,-4.884251449126067,-1.1026860526780655,1.2242271752452183,5.921256426522865,-0.8937859150175229
314.0,1.8910221287159477,13.76046186432483,5.096195507942724,7.952587007364878,7.306850011151651,-2.945668314980011,11.655164504252516,-6.838052512576344,-4.202307687488057,-1.096169850891922,12.883225585422188,4.882364895445744,-10.765692318147774,-4.777778812645307,-1.2051579346163024,1.2767057013383898,5.829564382879194,-0.9007847123811441
315.0,1.3410687067093416,13.470126378223682,4.9710158209206945,7.424155051984005,7.050992224283376,-3.252187200685607,11.47633029563118,-6.763478205350127,-4.069639441448803,-1.1148772078241578,12.578782739149338,4.574876700689503,-10.034306472679003,-4.680369618993264,-1.089491493961998,1.3311681896448953,5.744824272335457,-0.9069216602719685
316.0,0.8615731449106718,13.239978953897493,4.805873683429753,6.922447375403236,6.920037284720703,-3.4158317264934257,11.285557747316567,-6.684295148217833,-3.9540717416967257,-1.1209967042765285,12.278656295107425,4.270392820726546,-9.360700037282811,-4.588861365528324,-1.1363883316277816,1.3867787337236894,5.655304366110026,-0.9085425943047651
317.0,0.410123090646211,13.06935113708009,4.691416625149806,6.39907431040114,6.953158980643606,-3.3379158603170707,11.090660093414606,-6.600974566645155,-3.8462226221997087,-1.1196997638815205,11.983255179778267,4.0059911741909335,-8.736152888307565,-4.502061933972557,-1.0602686578953164,1.4406577905014402,5.560870300494255,-0.9083190886912664
318.0,-0.33243653574593957,13.027579771420886,4.490923233206193,6.0003571737787595,6.8964506712761455,-3.2427976783450334,10.786113798041178,-6.474259848258858,-3.834861747437489,2.36313882235104,12.094919259317875,5.670118448331163,-7.833641660587098,-18.0,-1.7274392839499133,1.9102104003399933,5.373105607015652,-0.4656344667748753
319.0,5.384223099618316,7.652837231112335,1.1463247107168257,15.82351898849564,7.842399715849467,-2.525580108859471,4.65863156536103,-5.846342334562203,-4.237128412401746,-1.8184918709505773,16.860448691551838,8.867841408589067,-12.95215695619467,-18.0,-0.9781181757130948,2.470728855348222,4.8153205149268,-0.908910303787037
320.0,2.8769853105792578,7.307537366084924,2.455129833119905,14.262100758025674,7.468896087938244,-2.4982559315243744,5.088358645936667,-5.785193810303886,-3.3805561779729403,3.622548879756894,17.526974875782933,7.8724163952266215,-15.85113640657794,-18.0,-1.3208525486617453,2.6655222437832258,4.670810889999966,-0.7888315770519969
321.0,1.401557857661583,7.153500565946496,2.9580590856993476,13.258587310622998,7.165078950202028,-2.470688411972848,5.3461933639231685,-5.713223871355147,-2.727091720818449,7.643942597409829,18.087818853340725,6.839837086082509,-18.424350326155757,-18.0,-1.5914725946496957,2.7918779682060952,4.51161590191985,-0.6335690136976497
322.0,0.5784226206842433,7.108150304458354,3.060034720803701,12.573043526397676,6.912684856551816,-2.4303697010012666,5.503558401155552,-5.638817524121668,-2.209825280744721,10.50770824653682,18.532498350647572,5.9588141112191195,-20.631262250918056,-18.0,-1.802765398926128,2.8324221831660648,4.3494930060701185,-0.49060150317100715
323.0,0.16806487303706064,7.121973248036772,2.9791573607292765,12.066062316267978,6.695749415479678,-2.3782135316045583,5.5968880355619355,-5.565467684893908,-1.7944479905887236,12.44493030887291,18.868467804874633,5.297497424237831,-22.478087482643915,-18.0,-1.9647452438311754,2.7946048437218236,4.190412034309628,-0.3726936260051752
324.0,0.016809227606003674,7.165638878766311,2.8293008317790527,11.656834905102501,6.502049252147381,-2.319373920028608,5.645465877849789,-5.4942991683483315,-1.4611067276144731,13.654004884779958,19.11058604360594,4.861589615707764,-23.994378063895,-18.0,-2.0856024247317326,2.6946124170339703,4.0371779735844555,-0.2786460493495311
325.0,0.02474299808416447,7.222105151817866,2.6670972023043826,11.298824893951195,6.323096437501562,-2.2590017465472623,5.660341943397394,-5.425391414714344,-1.1961026592223893,14.301383473911503,19.275616218514216,4.627290943943574,-25.21948554407381,-18.0,-2.172218929189314,2.5498181155182875,3.8909064010942735,-0.20292617529214918
326.0,-0.8324370351532124,7.706168402760193,2.344313273418895,11.092765496800682,6.049321728847437,-1.9786998664424837,5.436881960770538,-5.226898265402374,-1.1934445533293545,23.158760493516084,21.395794906981024,-0.1500759224053807,-35.47310290282427,-18.0,-2.0732632216138622,3.2536443170407736,3.4915997178791227,0.8571677862775927
327.0,-0.7586481555536686,8.182198067169598,2.0140758448610043,11.09273253648028,5.743397714046119,-1.7707196934177887,5.477295653517622,-5.096515560670001,-0.8330671491057768,27.372570945383792,22.670273126980476,-2.454180656133042,-41.6855921598022,-18.0,-2.0107220467671967,3.3684599113004765,3.1686601845026514,1.4279148139441857
328.0,-0.029579154435321442,8.717729657376891,1.6111235830199653,11.418145306189976,2.3046826819656587,-0.24001020679631058,5.563490094414069,-4.992197977680249,-0.4577334996961899,28.608770322216316,23.40709111126654,-3.158457289321851,-45.21911331927302,-18.0,-1.9678439322645431,3.150420369506005,2.898427802290618,1.7066098052608694
329.0,7.242963474907999,5.411596083764351,0.5768502730181657,17.899755913554465,-0.8175417953328044,0.050502359909808225,1.106950292246851,-4.6046173368201355,2.152809377754715,29.02808926798814,34.93615402604667,2.3999420225139847,-48.996433789064476,-18.0,-2.2031072883574923,-4.305137549904956,1.1401779741114129,2.615599685423697
330.0,6.425801969956019,5.6924845549753815,0.9126189310312216,15.931787674555565,2.4409011512115195,-0.6843427416337302,1.2667497148002402,-4.5372282882629875,2.316035775110695,27.734564248638684,35.1453463994738,3.1466395292587457,-49.69623148444755,-18.0,-2.1708942272313116,-4.391972835795249,0.9660532557128785,3.079432819686701
331.0,6.043012572462345,5.951433531472585,1.2217263837369359,14.791325373886549,2.4999392151477045,-0.49129486358920693,1.4018440554644318,-4.485608821794461,2.4522093832956346,25.77744530804229,35.17532396983686,4.241826186971517,-49.62875128353652,-16.05052028979819,-2.1394475938074544,-4.5862401370507815,0.8259946063743555,3.351281426161102
332.0,5.879967065823813,6.212747268370826,1.3146651134301774,13.85408367860413,1.607575139920868,-0.33553017255498685,1.4665626559513596,-4.435952049618765,2.4940487044631388,23.489814710450247,35.105245774177675,5.4999622219263,-49.08244146622438,-14.329897513345466,-2.111394961944176,-4.8126344230737015,0.7086078648737093,3.5098630415964998
333.0,5.755776646876146,6.433514986546277,1.3581850770500306,12.873771614520084,1.6941063865882704,-0.47534405221430687,1.482661791589794,-4.389428518839894,2.4706318324720855,21.09943026209692,34.9753261256635,6.806569113628933,-48.25185687133681,-13.008751341697554,-2.0730452808032327,-5.044425856823612,0.6119148665328222,3.5881012310029012
334.0,5.674423731869965,6.618235177549524,1.412973748487222,12.008150048125053,1.5983125052097509,-0.3811073684774581,1.467796821000916,-4.346472376633086,2.410593093785378,18.773089829556284,34.81692874692499,8.073112416805317,-47.28717485836051,-12.026144076104009,-2.0172672969904544,-5.260521228271394,0.531635660935214,3.617133927214195
335.0,5.608894442921603,6.76693933935514,1.4352310205284962,11.212099528546762,1.5435774285145691,-0.46384095889534027,1.4291532736552792,-4.307082590065408,2.3269746105419307,16.626678586063207,34.652561888329956,9.236007096698234,-46.301153989275285,-11.330605904566537,-1.9506409353874727,-5.447884238961608,0.4648925584749287,3.6174106428092014
336.0,5.549707189859408,6.883391678227405,1.468926552008412,10.482843076172628,1.4848730889312902,-0.4086566763726772,1.3755489909010041,-4.27107414333164,2.232998039120106,14.699417612924806,34.491635397233516,10.277977763180877,-45.348484027740554,-10.871025225237881,-1.878761425378464,-5.603949367310068,0.4092619546484637,3.599514090075478
337.0,5.499154259967945,6.970143532898189,1.4819889800174533,9.81465147851478,1.4321678671270486,-0.45715834305990055,1.3132856237927868,-4.238803554380991,2.138303439267042,12.994579481923303,34.33847344117913,11.19661945097321,-44.45538411377434,-10.600067347583284,-1.8047578257866723,-5.729788652403524,0.363430055043256,3.5693702125597344
