Time (s),left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_elbow_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_elbow_pitch_joint
19.0,-18.91552618575941,-0.6322177243371514,4.025970166431783,17.12377226879713,-3.303669525437832,-0.7087970801556456,-4.5918597375505685,4.099264213657921,0.6715254444460953,-7.364045507261912,-1.7812557049812507,-1.8311082628048165,-23.578164981516913,-2.9233511220479684,0.34122959642396156,12.429095271264007,12.166368484757232,-1.9759478057345932
20.0,-18.638174012391925,-0.6779984619407806,3.8485368551514263,16.047190438821996,-0.3352615452520915,-0.8768213223532493,-4.248031811729803,3.974213515129647,1.162131358065943,-9.219932961222451,-2.1845899957719306,-0.4422540742455907,-21.489297910730123,-1.593906982799815,0.6913609948461044,11.822541693005675,11.97836115375056,-2.4560588558329277
21.0,-18.316532968824834,-0.7109064667698426,3.6398704842365817,15.55327604703856,-0.9241022165194703,-0.7225098229847644,-4.063164181483774,3.872278767895954,1.408415252863001,-10.472995989802293,-2.4469905951144506,0.17061375787978328,-19.71986215307345,-1.6774241972481394,0.29220523205310367,11.407839683024271,11.773746681233165,-2.722689140974944
22.0,-18.0937578514097,-0.7554345357920902,3.441711038376768,14.960713415854155,-0.8157395156392764,-0.8123890141459138,-3.9756658999916783,3.787961867534156,1.5030341234913176,-11.282936728981117,-2.6101063326765734,0.44934120507537667,-18.36451182286028,-1.522957104952891,0.5246862974524416,11.103723296357652,11.561501307522365,-2.8727715154627558
23.0,-17.888640969998804,-0.8071152391132644,3.2844784143435932,14.41916756737984,-0.8467087382681417,-0.7206129263258338,-3.9328630506593782,3.711301106506455,1.5301908814217375,-11.787727670089062,-2.7246288932491707,0.44241953425357394,-17.260303852883286,-1.4460888970033767,0.31387109457635587,10.868224432266027,11.348026383734119,-2.950661881461254
24.0,-17.683803577295492,-0.8637765424488493,3.1239041803714445,13.908201524509895,-0.8492310753031731,-0.7676820707307621,-3.9109679373153683,3.6393922040015148,1.5263304322648505,-12.091343656768261,-2.8107198342540114,0.36797614455229866,-16.337025266810286,-1.3752844074365653,0.4606098700798924,10.674763013604542,11.135296047844164,-2.983590634180333
25.0,-17.470276839524402,-0.9250633293554754,2.9908029863973145,13.431571333080523,-0.8560316362350302,-0.7107704253813008,-3.8975941201530944,3.569657123597271,1.5102788723520795,-12.241280266056764,-2.8842577930735827,0.20242678566728234,-15.549651955849164,-1.3173908487319639,0.346875853439667,10.507824988430848,10.925473264649915,-2.9891894909014294
26.0,-17.241851895789132,-0.9887019091311476,2.8573081187545437,12.987856483865007,-0.8598566479092131,-0.7331386341143458,-3.8866225830182692,3.501655784630685,1.4908237832553444,-12.287750061513686,-2.950673814337817,0.04622561820225135,-14.861134663102408,-1.2680139208099912,0.43640535540973424,10.35775199910912,10.718681542237718,-2.976776933513349
27.0,-16.999635285261686,-1.05436302501924,2.7415507931281278,12.573324545022816,-0.8624843266899505,-0.6961160245074833,-3.875475901431864,3.434701071584418,1.471459558033898,-12.250955520759968,-3.0151581054386796,-0.13095949982106347,-14.252166297079864,-1.2245402437375688,0.3741996180965501,10.218760470696813,10.515593327640854,-2.953190024909553
28.0,-16.743341323175247,-1.1205459759101153,2.627509944421994,12.185668539452973,-0.8634047055465999,-0.7043764980073597,-3.8629829284297275,3.368984580744961,1.453498830858646,-12.156603426137773,-3.0782445171340957,-0.2817188686513785,-13.703916389933557,-1.1862139405938286,0.4275515816940616,10.087146540447295,10.315907376519434,-2.9217841359264836
29.0,-16.086144695066587,-1.3092692625517894,0.47502530978616697,3.7691758534010362,-0.9489237854189456,0.727957143550103,-3.826529099889192,0.64974743062103,1.613197627460256,-6.517943036551279,0.9106284878681961,-3.882295236584309,-9.168199679141537,-2.7821863681242944,-0.0952069542116526,10.36276744833092,6.739217322491609,-2.051508200606596
30.0,-14.838190729305468,-1.4004779207734344,0.2680131187947685,4.344683333258017,-1.3135891402838884,-0.8144310959294283,-3.734919359120449,0.5825235743540258,1.7091953391223693,-6.8307965362340965,0.5600985005772192,-2.6684203217172655,-8.713841585077208,-1.270564743033673,0.7140823268099685,9.994142057198935,6.659551167442595,-2.2698553407235313
31.0,-13.939786008237576,-1.483987049254468,0.49759876283484505,4.648768724061516,-1.17624460351285,0.3700658454309291,-3.7005835464741605,0.5375943734960988,1.7017037924827219,-6.939622882841939,0.31736294762121764,-2.107630140730344,-8.20515376996973,-1.4988903439883554,0.016051515966076346,9.725224571543595,6.561821455552239,-2.375049045367164
32.0,-13.182272472879824,-1.5720101296694666,0.45614697723964603,4.876187531401263,-1.1481138157820383,-0.5250241768850615,-3.68591643921965,0.5017441957669875,1.6602140898488709,-6.892375032368909,0.146217842358908,-1.682018037140451,-7.875372235540919,-1.402311895869194,0.48440013090126177,9.50997830129484,6.458021309059167,-2.421128749120177
33.0,-12.582328820317201,-1.6518172167392544,0.6349261516467948,5.006452187227649,-1.1113326768660587,0.15596055019959104,-3.676163509864403,0.4739887908803029,1.6046674122483826,-6.745475346388072,0.016400316466323783,-1.538868422222099,-7.615864493308639,-1.381906473766291,0.10315985373295544,9.328707977008017,6.3486590527299525,-2.428896341150428
34.0,-12.051588514921628,-1.7291332079092183,0.6402472588562542,5.092165762844445,-1.0818783494001813,-0.3610889447715812,-3.664627978542581,0.4498853742526663,1.551467694470169,-6.5646588772421275,-0.08672250516698243,-1.3990631484037381,-7.395719578040321,-1.3537129319509664,0.37159212444626505,9.168881311082195,6.2373830748008725,-2.4114119638795493
35.0,-11.605305221622757,-1.7982084942631347,0.7601007825856705,5.126897851313443,-1.0572539157724088,0.031039603708635732,-3.648977947488809,0.4297056169810456,1.5014257234360864,-6.351331753164375,-0.17348773171169452,-1.3791697584057774,-7.203681807635835,-1.3307562903397971,0.16167929140709347,9.022352346266185,6.1242627675142085,-2.3789330302603036
36.0,-11.197807090242861,-1.8631358081636238,0.772092959667722,5.136675824332092,-1.0345601030871667,-0.2665700434000299,-3.6289302206314504,0.411479530658597,1.4581107082071871,-6.135807568521836,-0.24857075990267807,-1.337914287054467,-7.022711248622759,-1.3093170620810857,0.3133777434590681,8.884783852827201,6.010992171243881,-2.3361415631206377
37.0,-10.840191993911695,-1.9210323690792883,0.8443277993783616,5.11702503883623,-1.0150591414939032,-0.040251425027896526,-3.6048730284314368,0.39564227694376175,1.4191089891299904,-5.912450042319714,-0.31598734736203804,-1.3496592541259709,-6.852433674781565,-1.2887707410892357,0.19750424352864193,8.752979794669821,5.897421506302772,-2.2875250835308383
38.0,-10.507302887437643,-1.9747250244405032,0.8506818576331039,5.082326441212765,-0.9966363474014619,-0.21081219384041394,-3.5775455981827853,0.38118170171101884,1.3850341935251258,-5.6951579179191105,-0.3771079894439011,-1.3414161877052333,-6.685686783213413,-1.2689976326900765,0.28221120780592057,8.62538211591438,5.784441745754956,-2.234865191279214
39.0,-9.383252152374139,-1.4679906487162893,-0.906171769918092,-8.16297299679038,-1.2184975749434437,1.8251059158280418,-1.1812181008043243,1.1756856609258826,1.2787344906392393,-4.250594648477229,2.075191452290201,-3.158203767869299,-9.017116052821834,-2.918491902268595,-1.2550384447352982,9.633687099915083,6.546592129980725,-1.8539209549233147
40.0,-7.712087153506289,-1.465400799085972,-1.4001367927981172,-6.688863483102188,-1.7291214650968598,-0.42353614310706433,-1.2766257169517174,1.1281911635938409,1.1403417183154398,-4.708330159697422,1.8021653743181578,-2.0244458710130617,-8.39917045784658,-1.7310051040003929,0.5929287046391937,9.358987836077201,6.439766335445852,-1.9480874519455003
41.0,-6.601855867140237,-1.4973151850847257,-1.1183439539564777,-5.697276931732815,-1.5094053063669173,1.2974503203870533,-1.3554262412783933,1.0928739455976824,0.9921847673918874,-4.838087821597122,1.6085814960097817,-1.7556001739881388,-7.831170084546919,-1.876792012853119,-0.8423628349545154,9.136041406710655,6.326847848739341,-2.003854386518722
42.0,-5.735553705700777,-1.5526108111197416,-1.155463743607117,-4.8775157739479855,-1.4518341039114397,-0.00875184912677529,-1.4086395289471576,1.0626676551553023,0.8696458452091681,-4.821858760230984,1.487399526646608,-1.4058367567572168,-7.425267242555421,-1.7848510255869376,0.19659921320937424,8.9437230001391,6.211387719924053,-2.0295082645698126
43.0,-5.120064095954692,-1.6106592498594874,-0.8370190047623951,-4.242260067151442,-1.3861803737126541,0.9663930226028542,-1.44016775791756,1.036683934763933,0.767175194013954,-4.662634125609435,1.3890949805801998,-1.4274717766965734,-7.106413430300325,-1.7515328115922015,-0.5824165256241326,8.773080426105416,6.09444314965805,-2.0345616004904477
44.0,-4.622855799954779,-1.67049249449758,-0.7503483825908832,-3.706779519180829,-1.3318294235817936,0.2102758339079165,-1.454349607914665,1.0132386512076201,0.6878863040353262,-4.481512170866639,1.3184071740744265,-1.3280318714271626,-6.822039864137675,-1.7163435858821776,-0.0027974632081848583,8.618371292309513,5.976452063008491,-2.0190955456600364
45.0,-4.257661846248677,-1.7239482357905138,-0.49361075091353523,-3.2721725096469765,-1.287131026608237,0.7625180732133534,-1.4553917574342077,0.9922115859125702,0.6236046363987268,-4.2483154398313125,1.2538390630413723,-1.392048302526459,-6.573902523851331,-1.68441227446367,-0.42556479386884083,8.474520789919792,5.858193136434247,-1.9917943183605917
46.0,-3.956186484589672,-1.7733072901251996,-0.3911594970939891,-2.896842867948477,-1.2458514776634235,0.3252327802244399,-1.4470253867303418,0.9728409304791823,0.5734039813394118,-4.021598077679433,1.2017935320587076,-1.3673048706905568,-6.335651712667353,-1.655585548023348,-0.10446381258781146,8.339079088770037,5.739970805685722,-1.9532611665274413
47.0,-3.730049619417329,-1.8151017314773088,-0.20648290489943344,-2.58315943921943,-1.2106546861021004,0.6371842897960405,-1.4318413912265204,0.9551768548541588,0.531768333319656,-3.777667004814039,1.1517243284733762,-1.4184003382284605,-6.113986290258374,-1.6268454555772975,-0.3327642010923334,8.209434227977075,5.622192260540605,-1.9087533744351526
48.0,-3.541493003583671,-1.851955660819172,-0.1202877091628598,-2.3080964840654623,-1.1776443964948213,0.38404678591766384,-1.4120424971790408,0.938737149169611,0.49788518513989577,-3.545573797009965,1.1083858200630576,-1.414068647219521,-5.896780110708633,-1.5997821586468106,-0.15553778743221802,8.084469542709167,5.505127434726762,-1.8587329229192215
49.0,2.1959555508360467,1.884454145050734,0.402733435731248,-10.091846351079209,-1.4067666865778325,1.444134627704933,-0.10372701203353785,1.1978394633670595,-0.08913923238893531,1.3007967091726567,1.3535258281038676,-1.8907354945733967,-3.64145415384041,-2.2128195858477637,-0.24017800875528394,6.146859423261866,3.8614138254968813,-1.4308394645299742
50.0,2.6913895988652765,1.8724207990169779,0.16594788986831777,-9.277967241687158,-1.5696462998759682,0.21420835028596175,-0.08681512731732277,1.1678240870284062,-0.08917113294617979,1.3289911406538968,1.2742099367236346,-1.7122903131133258,-3.4236609464041905,-1.6089167147419459,-0.14637695661255484,6.0835715936497365,3.780696075075003,-1.291034709388159
51.0,2.955661041289831,1.854597236962083,0.3215978106450894,-8.671276354675225,-1.46729283392634,1.1419754726191118,-0.06890250063786962,1.1443997795630407,-0.10917188332131963,1.4013946674244604,1.2205816586604339,-1.636620983997565,-3.154089698572694,-1.6818110527818995,-0.21679516855490444,6.00648700024718,3.6984165349188904,-1.1870739115531599
52.0,3.140982265497179,1.819362680209575,0.2965525874957411,-8.137507316897235,-1.4264653174777049,0.42741855801026984,-0.04851515680516716,1.1201058760077083,-0.1309417848595642,1.5298975291761465,1.176122485747721,-1.5996152501829872,-2.946328612941066,-1.625605400325147,-0.16760326576919987,5.920560802861074,3.620592758087273,-1.1090330733464202
53.0,3.221935810645915,1.788494282688959,0.455340686432367,-7.691007007425017,-1.3825579571834932,0.9514983213803798,-0.02513222608426524,1.0991134820915431,-0.15550868633113038,1.6766479526285973,1.142186436084251,-1.594821964311386,-2.7549690456603813,-1.600341444161109,-0.19728611998589268,5.830163835694471,3.5420530050261627,-1.0432949080806364
54.0,3.2679881483693,1.7527821438895739,0.4875344785343958,-7.288700527446111,-1.3448222088599464,0.5371646108831278,-0.00027169482099576037,1.0777597857797248,-0.17744762279815315,1.831042845031007,1.1098189051594156,-1.589356037909904,-2.577922773501083,-1.5704996585181084,-0.17151756199936896,5.738307609477663,3.4659360960536434,-0.9853177778975484
55.0,3.260222829469498,1.722968697118691,0.6093420206324605,-6.937229966074644,-1.3104066526451716,0.8319769416533218,0.026000285352342,1.0584659561033551,-0.19901956874135845,1.9847909162011774,1.0822653218783724,-1.5913398699595636,-2.4094620267589058,-1.5435590767583323,-0.18318309955680273,5.64598352259585,3.3895475566632207,-0.9309950512989862
56.0,3.2356682471905316,1.6923785809493688,0.6489770019741372,-6.614376775901373,-1.2787306476537714,0.5912653941464552,0.05256756608324653,1.0391305573285923,-0.21802297194554562,2.13488904541825,1.0549628679325531,-1.5883328314666212,-2.248048913230587,-1.5165526913467624,-0.16972202909498652,5.554272229955963,3.3148346821074153,-0.8793296711810012
57.0,3.1819703778038537,1.6666413135099245,0.7329453352061202,-6.3246449793964175,-1.2492308678022024,0.7557593264955793,0.07938631746593683,1.021143925940382,-0.23613021315260296,2.2787935064358544,1.030308006409955,-1.58640699116052,-2.0922784098085003,-1.4906095179787253,-0.17322152810440755,5.463313445922353,3.240310211273604,-0.8289232777664441
58.0,3.1198805172103246,1.6413114831130309,0.765469216290513,-6.055462119693834,-1.2216172591946894,0.6150912556432753,0.10581049751527893,1.0032673861873374,-0.2522772992910246,2.4161768468624487,1.0057635251892285,-1.5808009470175053,-1.9419229597228274,-1.4647950443666136,-0.16592628372671864,5.373464361107793,3.1671676845858405,-0.7797805881271103
59.0,2.609391641321741,2.404938043796924,1.9125746854414603,-7.807385530195319,-3.6327708141036834,2.6088279628370725,3.4412843841955425,1.3820802304855633,-0.6664838423846282,4.070431500529608,-1.0698699931164195,-2.4950085594237965,-6.4952835522370584,-0.8897415240707804,1.2383913852448238,7.08952678176065,-1.9449930459444618,-1.163583911706087
60.0,3.0008723086229274,2.439787810022223,1.2863106452893214,-7.448352511788594,-1.7664612134036668,0.20481631564124836,3.256376923881045,1.3552727503828077,-0.9164072580200906,3.297321484609136,-1.2304365507543298,-1.9838219533658954,-5.44241528882128,-1.6058058436556992,-0.3118599310247121,6.895076116569898,-1.898080180342153,-1.1837051848001483
61.0,3.177749098442229,2.4796285699160268,1.3514489573078001,-6.945568623822778,-2.050873455489511,2.0257350309366933,3.1298318057687506,1.3388710101070584,-1.0945780517478347,2.8589771156636825,-1.268155583940564,-1.626583096211033,-4.804489616244766,-1.3695042925178642,0.7746031537501015,6.72610033161363,-1.86488963466874,-1.1888220649365602
62.0,3.2819770035460625,2.4629246642770006,1.102515562412779,-6.564798150287142,-1.9399129643185686,0.6426739850869936,3.035528234583166,1.312663976707054,-1.2153753731779364,2.6634915569418443,-1.3184398130074297,-1.6605461708399147,-4.307826214395071,-1.3401964275928226,-0.046548203910041996,6.577116543923033,-1.8226524817972072,-1.1892917312102962
63.0,3.2566230360561796,2.4580259052602997,1.2226653435021397,-6.2626304186173805,-1.9085945921102874,1.6705689774596366,2.96943001855464,1.2930061712431176,-1.2999257114558194,2.535379575495833,-1.3233477950434671,-1.608099283192141,-3.8968327932665545,-1.2928868994249578,0.5496130315506949,6.441955839765882,-1.789440222241192,-1.1720430211290433
64.0,3.2312198808479895,2.4280383856539274,1.1248790297580769,-5.979753905625325,-1.8709368906310835,0.8743331765054037,2.9204966934964003,1.2672226900756676,-1.3507814832454081,2.5113770076613617,-1.3466564082304795,-1.6958420215737284,-3.5603202175947573,-1.2531658257150071,0.10778563835182864,6.3169273207539,-1.7513357868845731,-1.1500998751738472
65.0,3.145264116534845,2.4089291861295825,1.2182582920408302,-5.743217463161606,-1.834685484503166,1.4526419285795105,2.8843458512186553,1.245421958919128,-1.3844941449989516,2.5046885423067655,-1.3494764491684896,-1.7011814345893859,-3.259910582215518,-1.2218481035400877,0.4317471203368815,6.200021411282039,-1.7188983864794696,-1.1168911675830016
66.0,3.0691545299490492,2.3778692034485136,1.1759674082614042,-5.514336174359949,-1.8031564407020295,0.9939048844165872,2.8553661785679902,1.2205054688108903,-1.401932180803886,2.546078067634207,-1.3649280980189398,-1.7627138477426296,-2.999818665091045,-1.1900274297073734,0.19296992682167957,6.089170262470571,-1.684221472535223,-1.0808970880403623
67.0,2.9639761277165153,2.354587930176062,1.2348504137024885,-5.312691906286156,-1.7704234864973847,1.3167483677207557,2.8316200152844884,1.1981861959844307,-1.4118989096510322,2.59190373178439,-1.369719592702808,-1.771326614996787,-2.761169207418696,-1.1634060767725911,0.36762995064427983,5.983406742036891,-1.6532381555121214,-1.0388224763726366
68.0,2.8683937222069193,2.32536053913238,1.2125381008037106,-5.116724243062302,-1.7410528265045975,1.0513321915177296,2.810471548528597,1.1744490156225873,-1.4141840532195302,2.6607713899881213,-1.381869875400657,-1.804395006263264,-2.5473692747968144,-1.1364546806648104,0.23822065249419966,5.881489840140082,-1.6214631229144736,-0.9956838046784986
69.0,1.8365169170545421,3.51171407403293,1.6801896654792472,-8.412005498121715,-2.678965626680642,2.771964661534387,4.142763376722433,2.043730479670265,-1.63463430806901,6.394979395316351,0.9361358533820177,-2.6779594149185213,-2.8885595583816723,-0.16790684218167806,1.030740467797345,6.684876584883748,-4.768811509308563,-0.9544307758309392
70.0,2.4905004788380634,3.4919467433859044,1.1601001262652164,-7.7446702679114345,-2.079730133549846,0.7459730560720041,4.08594118868284,1.9759970065120598,-1.6161943979644597,5.658994892391711,0.7303557977038375,-1.9260997318191029,-2.052890732713088,-0.9858970467631893,0.1546148389574149,6.474069391131996,-4.646979983371804,-0.9869387587573129
71.0,2.821427787011615,3.475363344897408,1.2585874546065825,-7.205790338711488,-2.1049311879037274,2.262804238664555,4.021126098541905,1.9256297826410407,-1.6402512287492144,5.312437923488021,0.6499057338548075,-1.6019604173400275,-1.6585656950363692,-0.7477664121933587,0.7414488922788439,6.299482687698639,-4.540809413561027,-0.9996252722474079
72.0,3.062218050384475,3.415965006580458,1.0925910860630959,-6.760416540968432,-2.0370552266526283,1.107519786231887,3.9587199416564554,1.872142269132702,-1.6625599726962763,5.153476120894635,0.5709237411186723,-1.5697888500303367,-1.358676646351281,-0.7447010503400171,0.2897328247889752,6.148117069516651,-4.431605949039783,-0.9998634237088404
73.0,3.158450878790566,3.370280072667997,1.2259800788124045,-6.414463742080496,-1.9893652091454799,1.9494263605537352,3.904960561930375,1.8264827565541188,-1.6830226389689462,5.058739628978813,0.5295437814861632,-1.5392133406846042,-1.1261120950325036,-0.7125609539403694,0.6114456449174892,6.012290258839709,-4.332241866106521,-0.9819770899708788
74.0,3.2323233378968457,3.306519471187798,1.1773721207378323,-6.099940600502556,-1.950312711965839,1.2904067126345717,3.857115692143547,1.7784916691030404,-1.6924921655172325,5.031423571337795,0.477999008688617,-1.5853314780684755,-0.9386322518228845,-0.6902995971009862,0.370147661062602,5.886832483075805,-4.232007728578545,-0.9571692396947529
75.0,3.2358150058901956,3.254722823589577,1.2771272666040172,-5.840031076253611,-1.9093328035163015,1.7549101115266623,3.8150109768735962,1.73514035616917,-1.697810406202592,5.016493813065885,0.44254973954040056,-1.5943807074618244,-0.7730310634040087,-0.6723410890286536,0.5431806988195232,5.769812177753016,-4.13846991562563,-0.9218673604597631
76.0,3.232753607267112,3.1950846917083084,1.2632168170046185,-5.597108739370313,-1.8757708685221508,1.3778888155663616,3.776010499856346,1.6909779875793673,-1.6961815169980348,5.028469979572602,0.39975540976437074,-1.6274053373151691,-0.6295632962825408,-0.6542834759820808,0.4124795371914102,5.6587681559238625,-4.045608519605935,-0.8831437271213396
