Time (s),left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_elbow_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_elbow_pitch_joint
22.0,-0.4107021262971484,-3.636516293715964,0.6901319774501697,-0.6349275204780551,-3.6016157810251617,2.525448681644699,-1.5234799159144619,1.9137374144142623,0.418814768999108,-2.5425130909084515,0.8322915533712256,-1.8112696423608625,-0.8611383357915461,-3.1172242641674606,1.7073587294635608,1.8671803572548813,0.501720780959695,-0.4732115020116714
23.0,-0.40544473707857476,-3.5985091639584788,0.6622829848172005,-0.36325540714194027,-3.494967478733299,2.4685182283851637,-1.4557856263893914,1.871094796249037,0.4685654194603389,-2.442690875960156,0.7839644377443904,-1.592634773280186,-1.0595095554437108,-3.0426703311095284,1.6604043971603981,1.8149825447547585,0.5033380242842264,-0.49629099576823055
24.0,-0.4155097925223965,-3.5614853346961723,0.650119070383476,-0.16686565865370362,-3.3990376688658905,2.412801945334883,-1.4055608277798668,1.8323009290691157,0.4898296271674536,-2.350779930742721,0.7493128023718444,-1.4291059073475516,-1.2137256021701504,-2.9730016788152924,1.6169062543462656,1.7740260212596874,0.5023541431821725,-0.5041685330200419
25.0,-0.4348836972424728,-3.524644252614168,0.6459680772566818,-0.02233560104447374,-3.309868743483925,2.3579105150740807,-1.3658623008494828,1.7961810777592846,0.4949324718606216,-2.2669579616185844,0.7239931331561404,-1.304757974405443,-1.3301284375522187,-2.905810422084726,1.575585699949503,1.7400585744707706,0.49958548598462527,-0.5027558872988788
26.0,-0.4596931471161736,-3.487590724100723,0.6455736456590841,0.08651931020901316,-3.2254006941989863,2.3039696918666395,-1.3325908750829982,1.76199242574238,0.4910821429162515,-2.190705976441574,0.7051653244904837,-1.208729407996593,-1.4149091856740093,-2.8401307638147286,1.5359780841685209,1.7104396988262645,0.49557779783132583,-0.495778571817982
27.0,-0.4874593742062818,-3.450178210036279,0.6465898764859279,0.17061245729643026,-3.1444903191670166,2.25108886959282,-1.3033328280153775,1.729256544643245,0.48245819324142114,-2.1211869392676883,0.6909382410574334,-1.1335978067011805,-1.4739451973488258,-2.775604913758273,1.497817424463879,1.6835320083999226,0.4907053712625329,-0.4855814190214339
28.0,-0.5165985053668378,-3.412396635547344,0.6477890263375157,0.23724787983893947,-3.066464936518452,2.1993270441257495,-1.2766671828937102,1.697659181694692,0.47146056900127603,-2.0574907207900974,0.6800218047728036,-1.07416612003313,-1.5124738916199654,-2.7121310288208296,1.4609260804606772,1.6583227796011908,0.48522944653117034,-0.4736291489555666
29.0,-2.794379959309749,-1.4017987186295757,-0.7993348763267623,-3.029244006148166,-3.424701904606283,3.1635631951371623,-3.0297478903460346,1.3088564344363318,0.1896034776287247,-6.378133456365531,-2.155775841484662,-2.489605312097588,-1.731386948422335,-0.8830064055855735,3.2456094886669087,2.797491561976288,0.48710315750577593,-0.38928651533006076
30.0,-2.6527851096953956,-1.4924539343708885,-0.5952425956088927,-2.0634206373797,-3.3142860317802816,2.8122742470891895,-2.8133728570668293,1.245300873958229,0.4529406470939493,-6.137692343323363,-2.238289081839521,-2.5174355810557234,-1.8309344435535095,-1.1863128428374132,2.6665042009896447,2.6597440318254453,0.5156390303175334,-0.5528009523438808
31.0,-2.5712055079395197,-1.556369429308604,-0.30556545211389086,-1.3940022831952525,-3.2094494258890247,2.7092309959440337,-2.665900129228412,1.198107043362476,0.596849385609802,-5.915425715704049,-2.284977619808096,-2.3548802924278425,-2.1370156013999964,-1.297201506549138,2.540578926095545,2.562502245999088,0.5311984345708509,-0.6470396230168275
32.0,-2.517091739728092,-1.5998195288130233,-0.06856739035019555,-0.8771542487256951,-3.1132067917255677,2.6375524464178843,-2.562954657701945,1.1599435517906187,0.6708779573036803,-5.714613997673793,-2.3134925756347204,-2.2101837599938534,-2.4502276355499113,-1.3305333370332582,2.471700387183576,2.4944536937531523,0.5392576487503398,-0.6949333008032967
33.0,-2.481293424684096,-1.6278053914048565,0.11526814896434256,-0.4703816053365104,-3.0238324969494776,2.5718572783221703,-2.4869380909051064,1.1276361082814066,0.7045258104790167,-5.537554520082248,-2.331296725350528,-2.0910416818244526,-2.6990491435775947,-1.33187225811159,2.4115774444224316,2.444367878226088,0.5422839249273332,-0.7140990937668089
34.0,-2.4590111674841024,-1.6442035530488903,0.25717113385599166,-0.14907263352920097,-2.939829884677975,2.5089012370962616,-2.427299236653992,1.0993821041238,0.7148146675023831,-5.38142793251021,-2.3417166137786007,-1.99210988903845,-2.8753248216618843,-1.3192845083127847,2.354000295931547,2.4049991967622,0.5418247547570488,-0.7162104858046487
35.0,-2.4468087760399087,-1.651901365837285,0.3666831706993494,0.10527388817565875,-2.8601773811260616,2.448079124299698,-2.37776526135767,1.0740391177503232,0.7117265102643353,-5.24218460371705,-2.3465376182321878,-1.9096350168636018,-2.9902853054458927,-1.300211026013498,2.298077753516467,2.371939475558423,0.5389265438340796,-0.7085966326540233
36.0,-2.44201044662187,-1.6530258341621709,0.4510347603794478,0.3072307575010056,-2.7841654142046313,2.389152313116724,-2.3345626431293547,1.0508452016344727,0.7011916164477047,-5.116182039578384,-2.346936335636509,-1.8409412011648332,-3.0580692535708174,-1.2779211032261433,2.243643763006694,2.3425384115601355,0.53431020902035,-0.6957209100379207
37.0,-2.442510199608038,-1.6491517880586724,0.5157095046955287,0.4682577054596164,-2.7112774341185215,2.331965130970788,-2.295402402596497,1.0292767389777289,0.6867413664652476,-5.000548193886198,-2.3437988860276233,-1.783786055463314,-3.090895831540694,-1.253977645054912,2.1906376377928947,2.3152131465410375,0.5284782770636308,-0.6802359860118129
38.0,-2.446662818994637,-1.6414579841503345,0.564927615974729,0.5972945865030583,-2.641123359212555,2.276398108644213,-2.2588926604020187,1.008966379892474,0.6704611434106572,-4.8931203399045415,-2.3378318541781518,-1.736180686339086,-3.0982359992208366,-1.2292003087618757,2.139011612245472,2.2890277725089536,0.5217852060749157,-0.6636776234447157
39.0,-2.044008081429455,-6.3400015938989585,-1.1782646557281602,-4.796952014546596,-7.405512774007718,3.268897362629038,-4.452376762175128,0.07139619220166094,0.9233507450880215,-7.330566721516147,-5.002347439645213,-1.1258057343656374,1.6937163253677685,-3.123787139457882,3.415055413424946,3.826606485043535,1.8336358358012361,-0.26589738481478675
40.0,-1.9710651761621896,-6.275498771688481,-1.2787240286979578,-4.581512544358389,-6.40482601961272,2.929120901529931,-4.3470658421978206,0.08247582810423759,0.9947851539082917,-6.833080946700967,-4.826708003457079,-1.8981583601173062,-0.859849892157249,-2.622187438243734,2.953117339796174,3.693943417315671,1.7967242959173215,-0.4847829362766999
41.0,-1.8649416543137027,-6.183601493286329,-1.2709492551041452,-3.7008886040134126,-5.90455702153168,2.8292140381954822,-4.22658320238828,0.09113798795914874,1.0767187935141904,-6.569606986951406,-4.722833377152421,-2.0722930267024005,-1.8994319190929794,-2.4197476475672133,2.848643443414092,3.5819623111079144,1.7527883118594318,-0.605836877550941
42.0,-1.7907137902691064,-6.092875971809308,-1.2117405573572237,-2.8045248519161667,-5.607218284236381,2.762003513523047,-4.11538255091562,0.10016123613384598,1.1317008578414942,-6.388050768235797,-4.641069722339648,-2.0972659283645045,-2.376904183752054,-2.3204826793584963,2.7822570189863756,3.487657281341171,1.706988403402621,-0.6763301839528058
43.0,-1.7574576136471425,-6.006841392708688,-1.1193880129323412,-2.0611310330599135,-5.396637085004618,2.6996447720357155,-4.016484374571305,0.11042450803994996,1.158859427539862,-6.241305724020086,-4.565193785986374,-2.076365011980342,-2.6175934657727873,-2.256707681190606,2.719488232992323,3.4070358279935995,1.660496206784797,-0.7162249009563721
44.0,-1.757438518685758,-5.9236396587743485,-1.0125098353407713,-1.4801961360712,-5.226361626278434,2.638299330972429,-3.9281516029631316,0.12183861110295935,1.1651545070441296,-6.112928046240464,-4.49027351052502,-2.0402691247782627,-2.744149021479873,-2.204960765788243,2.657538013050252,3.3369555495277714,1.613762234149342,-0.7358374848443882
45.0,-1.7807769737786114,-5.8412471660164975,-0.904886333500212,-1.0314409283959023,-5.076958356921084,2.5776995494188064,-3.847951976744646,0.13403123507640458,1.1575891179516122,-5.996351121075464,-4.415104386954845,-1.9996565132388042,-2.807974288046677,-2.1572299975594653,2.596553000917021,3.2748607967696066,1.5671049231970415,-0.7416226784156619
46.0,-1.8193954966906922,-5.758468871349406,-0.8044733643009854,-0.6820286310525798,-4.939778272113605,2.518077383383382,-3.7737997700224737,0.1466141225963804,1.1414835096477014,-5.888412379676733,-4.339643127360672,-1.9585693763004421,-2.833597951359486,-2.1109022716405716,2.53672971951272,3.2186880387901473,1.5208033770767582,-0.7380519142727744
47.0,-1.8674665410621922,-5.67483823397899,-0.7148666249604703,-0.4056118048978625,-4.810675871560199,2.4596445683802957,-3.704137091314007,0.1592636941024833,1.1204780776833851,-5.787246791772139,-4.264154398714783,-1.918580571330554,-2.834424871525139,-2.065226034459389,2.478156580695444,3.1668315176607185,1.475098566537947,-0.7283094119065975
48.0,-1.920974028796195,-5.5903408326070405,-0.6369793463510298,-0.18287451715301373,-4.687498497385401,2.402523265590264,-3.637870865857751,0.17173344568124993,1.0969282536316562,-5.6915788911368415,-4.188939796012465,-1.880263565585027,-2.8186404057297327,-2.020066431951861,2.4208625283299305,3.118091067007222,1.430186377001793,-0.7146443142159457
49.0,-4.500015371932017,-6.202088751129816,-2.6992446629963553,-1.6370195184831218,-6.286623940917376,2.992047282758805,-5.184381138214953,0.901102643892413,1.1647713544721876,-7.573638064976284,-4.6226129444853346,-2.12317581387481,2.336723378379953,-1.7913968810475702,3.0076837667263363,3.752481916043059,1.0486249067823572,-0.668159231025397
50.0,-4.455205717999193,-6.237031951516082,-2.298073313352054,-1.3612859724331017,-5.84056211760141,2.766327939138146,-5.001785406221648,0.8757650888266786,1.3001124735629839,-7.13446550241801,-4.532954216803157,-2.392821155809256,0.5149985629397604,-1.7079563242505749,2.756549613824941,3.6429838796577254,1.040595939787778,-0.7761114487498515
51.0,-4.384351710931229,-6.223544208703062,-1.9805391828640164,-0.8251689851757096,-5.572420882219912,2.6759167458132236,-4.850569902382915,0.8560749815703905,1.3897435452484261,-6.853216687138145,-4.473193603606899,-2.3772064254899528,-0.4981301365569003,-1.6768539930311332,2.674681984913035,3.5559727614782943,1.0232378298383344,-0.8175512637996595
52.0,-4.320337906263806,-6.18651890751191,-1.7348195373159556,-0.29237230807731507,-5.377845536342521,2.607376356102593,-4.726888328227096,0.8408235025440736,1.4376943908547228,-6.649541196115519,-4.422001808274606,-2.290667728334884,-1.11698076695311,-1.6564339200639195,2.6116363193219323,3.483414361385322,1.0011536603674993,-0.8256591410751769
53.0,-4.27208853157571,-6.135806660617149,-1.537559856437077,0.15920383615956446,-5.216023818365414,2.544352248326346,-4.623294833762849,0.8290321777067986,1.4553618348969064,-6.490256077284767,-4.371359791401448,-2.188924565128529,-1.5159655380037265,-1.6352426099648343,2.5509049497362337,3.4199046156999686,0.9762785009543309,-0.8163558584152499
54.0,-4.239043024905453,-6.075993240757295,-1.3760774669449438,0.5214755620633191,-5.0707649337336935,2.4839143011647677,-4.533619896980483,0.8197832661013538,1.453015500733904,-6.358964694000118,-4.31863614065532,-2.090451706831517,-1.7803873638582348,-1.6110481270625754,2.491225973380442,3.3622126367927776,0.9497205916244447,-0.7978774414466855
55.0,-4.2180858091300655,-6.009678664293089,-1.2430372893001542,0.8067727597795429,-4.935322430482634,2.4253611958306456,-4.45342193984837,0.8123154393358162,1.4382442157889819,-6.246504100661014,-4.263307973517105,-2.001485199539392,-1.9571028483380148,-1.584160575221644,2.432756405490519,3.3083518082190166,0.9222133421140244,-0.7747630260238726
56.0,-4.205966987689715,-5.938609056374785,-1.1332670050936238,1.0306554257359455,-4.80665084503536,2.368462562147694,-4.379675400605506,0.8060419078977512,1.4162071943783896,-6.147277488824129,-4.205634443690974,-1.9234517486995886,-2.0742588014727072,-1.5553809157448515,2.375632469902945,3.25706833298113,0.8942716458681614,-0.7496036094460536
57.0,-4.199969006316563,-5.864081604289847,-1.0426121137800726,1.206846433128959,-4.683221764249909,2.3131079102652006,-4.310382399791969,0.8005277130924477,1.3902450684554726,-6.0576438985627155,-4.146119305821498,-1.855821518827951,-2.1498887685585695,-1.525438063515839,2.319899160281954,3.2075665681180396,0.8662644118095457,-0.7238855332584104
58.0,-4.19798501655144,-5.787103143911369,-0.9675811363583721,1.3462643519313389,-4.564173017049875,2.259220262887097,-4.2442515469010695,0.7954575664920827,1.3624426955123239,-5.975129557897028,-4.085295399000117,-1.7973416932160946,-2.1960663845506865,-1.494882396090783,2.26554956708435,3.1593471265082727,0.8384565911836129,-0.6984407212918496
59.0,-2.3820199348429107,-5.540723360882928,-0.4853206659810133,3.3256768865126194,-6.368879014317551,0.8854764268119133,-4.598854362169209,2.1398045426389833,0.9305412563889796,-9.761906968490205,-1.8792073286914057,2.2685057619606637,-4.086010791894298,-5.007025321677656,2.213643554300182,5.01851648419276,0.7537810929210897,-1.0207321528715583
60.0,-2.6889383731584324,-5.531916671064389,-0.09214323869244773,1.9247690638529225,-5.830691527832764,1.2407426899257543,-4.471068943685797,2.109440222131136,0.9694022881689625,-9.388679612807326,-1.6778809923088622,1.3163032894802567,-5.6352727766889625,-4.25027592156904,2.094320588417884,4.871153590990152,0.7491839546294483,-1.198735768938306
61.0,-2.817439790691176,-5.474937857035137,-0.10881589787857968,1.5676689536482016,-5.548414622373704,1.253188019076216,-4.34919788152044,2.0727918848541487,1.02601954874429,-9.210798813606097,-1.5704675096339802,0.8446805150895464,-5.805993863755624,-3.9081400413904066,2.045718691435762,4.761068718350266,0.7397322904801777,-1.2724852316412867
62.0,-2.8981264340231165,-5.409802336333742,-0.17618217105024586,1.4976965239241569,-5.359164516364769,1.2289060925661803,-4.240011236149742,2.0349189520574704,1.0664979770991132,-9.084816737605152,-1.499095134838096,0.5575903487578842,-5.569273307403833,-3.7212656917134836,2.002875090184132,4.667921084800282,0.7291593503258242,-1.3035046010650304
63.0,-2.9636081146374416,-5.346603886513922,-0.23513355896054672,1.507373260687606,-5.206842075313183,1.202009558970765,-4.142946748467937,1.9970374895986245,1.0878098671024887,-8.967221373845465,-1.4446234644561626,0.3592619502922638,-5.245044551799405,-3.594583502161597,1.9598043703170644,4.584618727535895,0.7187099894952048,-1.3133363459959855
64.0,-3.0222994965596532,-5.287121942279954,-0.2788467509009261,1.5366773982243522,-5.07081819493054,1.175527809166983,-4.055533356467663,1.9594491822087554,1.0939460759743773,-8.846427293615443,-1.3999341023801184,0.21333561574472126,-4.931819491500518,-3.4927916458182433,1.9166087397319,4.507860459813316,0.7086897534230294,-1.3108528403472341
65.0,-3.0761453652294555,-5.230966813906263,-0.3099873831596861,1.5689651869683363,-4.943158653441134,1.1495275154627147,-3.975404645842875,1.9222322650293693,1.089418304092655,-8.72074160814227,-1.3619010785333312,0.1031823692634628,-4.654227872471829,-3.4024912056051972,1.8736473718167814,4.435774536419835,0.6990988123521514,-1.3003928014860393
66.0,-3.125468141569204,-5.1773691582419,-0.3321291733551443,1.6003006336700718,-4.820675403045682,1.1239749815086173,-3.900756695027069,1.8854187833694565,1.0777747194271812,-8.591178143970996,-1.3288167249756029,0.01943843967273695,-4.413604145232087,-3.318409890953945,1.8311316711138659,4.367162610402572,0.6898566223287215,-1.2844595046856275
67.0,-3.1703047907129576,-5.125649977103075,-0.3480859983359972,1.6301177922107701,-4.702018663538054,1.0988871509731482,-3.8303171034820056,1.8490362791292458,1.06151996970181,-8.459206373471439,-1.2995476506505028,-0.044143899906437634,-4.2049879105696,-3.238349515802879,1.7891866196898538,4.301204899026156,0.6808747148739185,-1.2646857006680867
68.0,-3.210725669183526,-5.075298958169254,-0.35980901007835964,1.658508017521573,-4.586577071287689,1.074291115700511,-3.76321144232185,1.8131135704614278,1.0423507837967034,-8.326124264488541,-1.2732508781561838,-0.09216082016428984,-4.022563550613856,-3.161310058172099,1.7478950001159195,4.237322268594533,0.6720770904250917,-1.242213926112444
69.0,-4.979455061169041,-5.127009667071066,-2.086624911341845,1.2246287476188904,-4.567426584358014,2.4815993636377716,-3.9301632649759153,1.6343477234593804,1.158137066686872,-7.15043579506583,1.7541486343430566,1.0688841902331245,2.5650970485258395,-3.5665893596966227,1.7796346948999267,4.0455222195199,0.38887209828454616,-1.175585242089622
70.0,-4.913121816904985,-5.211748191232162,-1.8736331066101402,1.4483375393318276,-4.447660222929519,2.035519771481258,-3.8584669204546396,1.5820318172975603,1.149220392906249,-6.709736081266134,1.7931729735947308,0.6324824841019376,0.685606182276365,-3.304886615486744,1.6969303291646642,3.9757468943733256,0.4114214648580412,-1.1990003153929165
71.0,-4.844575852268724,-5.248272465820389,-1.6039844742606604,1.6312323259433512,-4.330492314014121,1.9324253382953387,-3.782700677916043,1.5337267518528117,1.1504488066368763,-6.4418668936063215,1.790795846652148,0.48557071348688313,-0.22293498867963768,-3.1782331070259295,1.6561920146982372,3.909141405650936,0.42473337007325773,-1.182998762259948
72.0,-4.7690270024632255,-5.258241687621325,-1.4039458921247499,1.8131283438807575,-4.2185257300447105,1.8773643373565094,-3.7133170187311784,1.4884281724938442,1.1474137111304334,-6.255405759587664,1.77119085289945,0.44694066839468866,-0.6986341128624596,-3.0958229706164646,1.6179295433034668,3.846095423495998,0.43338667223518335,-1.1499140100892196
73.0,-4.694204461137042,-5.252488572966911,-1.2596702659139174,1.970423158498095,-4.110267880005054,1.8309273437472702,-3.6508604275258407,1.4458612981385004,1.1374826931820252,-6.11076257492439,1.7458742626314754,0.44929446596998657,-0.9648281978725772,-3.0269206566939384,1.5793992248565183,3.7850248171103043,0.4391031346271671,-1.1107203912368573
74.0,-4.623535653856139,-5.236655737120948,-1.1533516164235327,2.094747011799928,-4.005199151477033,1.7872908983080533,-3.5939409181936703,1.4056831689957825,1.1218011650644917,-5.989575597481203,1.719668525712867,0.4652554407715079,-1.1202603708629315,-2.9617187020026967,1.5410840338944436,3.7250157165588216,0.4427550122087134,-1.0702616671625935
75.0,-4.557692803307045,-5.213924569795891,-1.0733087257758323,2.187415102787458,-3.903202239287306,1.7453342966581187,-3.541070799714321,1.3675435844640593,1.102224833844087,-5.882665322489324,1.6944249563669826,0.4835211374371326,-1.2120568742996247,-2.89746250777041,1.5033877890744574,3.6656545188617695,0.44486386730393024,-1.030571179419636
76.0,-4.496241638383859,-5.186238908432163,-1.0120785771522867,2.2530383407696437,-3.8042064476072617,1.7047150926440278,-3.4910774249153644,1.331138959571633,1.080358783876121,-5.78507856998846,1.6707298524092322,0.49965765622006564,-1.264673831869485,-2.8336352900939734,1.4665022404638317,3.6067837368628175,0.4457728610939409,-0.992423505054183
