Time (s),left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_elbow_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_elbow_pitch_joint
310.0,5.128911013458078,17.6472401245951,7.509153413364269,-7.773942327984119,4.283781677338078,1.7193546510074942,4.382575762468946,-0.16471611837976458,0.12778962767434732,7.655083662564685,10.968416832208497,4.528168856997647,-40.64679861798345,-18.0,6.322862113864634,-3.6539241988762736,-2.0298746196762036,2.107074330903096
311.0,5.424228937910885,17.721749969700873,7.205684620125353,-7.534591317728442,4.137916244420804,1.8084257899319862,4.306779875979147,-0.21573454653347324,0.1369147012283054,6.970615956404444,10.83378098258885,4.842714784489469,-39.9248526516032,-18.0,6.398907322086127,-3.6701467679341544,-1.9890192839369119,2.085986743557327
312.0,5.585559276844413,17.742856845528305,7.034732497526769,-7.383875130719193,4.0402725193307445,1.8041949550169747,4.236129191164619,-0.2678034411724253,0.13661160966890018,6.503212771842907,10.734378418906383,5.04128231131358,-39.37333312353053,-18.0,6.427175133191396,-3.683807099758305,-1.9440674319901783,2.0499311734679595
313.0,5.671937858257032,17.74268221979972,6.914878979961895,-7.275922193902058,3.963117242039142,1.7554554336233568,4.168932138377366,-0.31907573481912493,0.13293122723006046,6.172635457947138,10.65759523442463,5.185597335286117,-38.940005058837976,-18.0,6.4513370953010725,-3.6908002318701456,-1.8981574840049684,2.013264460489426
314.0,5.713788585201842,17.73602878865534,6.80973271456466,-7.188237250607636,3.8929471893693286,1.6876149704174344,4.104630004593085,-0.36876651733868254,0.12897750906841243,5.932338064748997,10.59788906190415,5.292261300328978,-38.59043542505988,-18.0,6.473747984635322,-3.690851665393385,-1.8527423705682886,1.9806789705025587
315.0,5.727823481403984,17.729030213940355,6.704797045540431,-7.109968800993835,3.8239111788830886,1.6132536660048191,4.043333591026096,-0.41670431710988426,0.12653695565648637,5.752202124963862,10.550968340044951,5.371493180236259,-38.300652297067984,-18.0,6.493576053324402,-3.6854236954781223,-1.8083567058530672,1.9526702403172491
316.0,5.7479804187299415,17.734032210201807,6.484349985108941,-7.03298894331196,3.78520725412195,1.4990760099557185,3.982460771028883,-0.4623197897375957,0.12265316603621423,5.610375406133013,10.514868350270204,5.4309289852616836,-38.05463153358977,-18.0,6.511044087751992,-3.6760660863332872,-1.7652557455041458,1.92829900024217
317.0,5.72149122130821,17.73843821120906,6.335056244204118,-6.962486163584689,3.717955298923658,1.420949231062398,3.929065456870924,-0.5062994324362732,0.12399611883431194,5.496899085372588,10.48635674292154,5.4775576049811345,-37.8383881512428,-18.0,6.5246620941503135,-3.666667648765224,-1.7235798661261548,1.9048016953211833
318.0,5.675180991819854,17.740252269960482,6.227798929042913,-6.894481671856777,3.638193096293967,1.3608619846057102,3.880241906995767,-0.5491712118429761,0.12899118655556985,5.401415676961626,10.46213080472164,5.515552412256849,-37.643125099387085,-18.0,6.53551572931713,-3.6562365363426874,-1.68280550366931,1.8835837642238074
319.0,5.164204078537963,20.406841229491686,8.930946643832947,4.346456139801683,10.105266314171741,-1.1829174098010657,4.517095836711887,-0.5513292651494357,0.017945095493986818,5.580967569131374,16.312950989809234,6.979201883714787,-44.908115268151846,-18.0,6.0576108953989545,-3.4156524841470626,-1.0923593303380081,1.8232843235175422
320.0,3.8344178960592745,20.715554620286923,8.915890655841896,3.9749655978092306,8.887981085055053,0.43986824789225243,4.5162125890696085,-0.5796524961577405,0.06244795308182538,4.7503043379199,16.121429842500245,7.61867454007368,-43.89862552858379,-18.0,6.249998567652645,-3.448075940731813,-1.0866504833743158,1.8118048746786706
321.0,2.9656281398052524,20.759608738746998,8.722719982828611,3.5312314453665774,8.355712861540148,0.8314271136016089,4.490146224620858,-0.6360054332497873,0.09977821241836238,4.258165595850221,15.935278261244006,7.969737584500043,-43.14641036510403,-18.0,6.292501500365434,-3.462057137616016,-1.0486100234968445,1.7837874134268805
322.0,2.339430085976329,20.726859969485346,8.471042482100643,3.1299447750933,8.041958509321093,0.9048615054244582,4.443971759573416,-0.6990416693948467,0.12512052418226638,3.932147170967342,15.762081560795885,8.216826328550106,-42.555944293079314,-18.0,6.320174212814287,-3.458574237446785,-1.0018807386120803,1.761837352355494
323.0,1.8626908272809537,20.672084317457795,8.2017549705341,2.790646682704585,7.8140171293436715,0.8498487307278293,4.384931528701637,-0.762594868651203,0.1428590401080817,3.70635388766204,15.604687782236574,8.398775519574418,-42.07777053727318,-18.0,6.344952187089463,-3.4426682655404948,-0.9535573845735046,1.7470645818061439
324.0,1.4869934429492324,20.615008613959468,7.939096726362401,2.5127174851126988,7.61404831436044,0.7534284295085512,4.318427350523475,-0.8245179561971919,0.15702422093287605,3.5444362555344497,15.462254097249277,8.533744042778654,-41.680334568329926,-18.0,6.366803664090933,-3.4190527929463865,-0.9062042649119078,1.7369308441149824
325.0,1.1863362862814446,20.56064362393672,7.6956154078386785,2.2883498575729497,7.420104401143171,0.6517234204329868,4.248069181864077,-0.8843310771927901,0.17038153309889503,3.4243256255441885,15.332215670021853,8.633906322931514,-41.34211677043269,-18.0,6.385257083410128,-3.391251331548884,-0.8604818327694219,1.728773072138043
326.0,0.9453971642998864,20.50873587575705,7.476467475333552,2.108275127945987,7.226057932432136,0.5572582071895665,4.176039071341883,-0.9421195989908162,0.1844117925329699,3.331657892585671,15.211831919257552,8.708096668830498,-41.04771594712712,-18.0,6.4002719529635375,-3.361537552508933,-0.8163765636017262,1.7208083765992503
327.0,0.7538294559434608,20.45775545753488,7.282548237392635,1.963994754071818,7.0318736992906175,0.47261366841255803,4.1035508904679805,-0.9980835283255998,0.1996732529886801,3.256646582187802,15.098810892075644,8.762824118381163,-40.785764273886876,-18.0,6.412154056333834,-3.331225011598309,-0.7737122457340009,1.7121241787783565
328.0,0.604305717581926,20.40509072821633,7.114478483719893,1.84722134730769,6.839513352126637,0.40772607113620296,4.031317200591,-1.0525046282199406,0.21631097438018,3.192947110720066,14.991245882294557,8.802835491654363,-40.54785624871957,-18.0,6.42140565659066,-3.301045687660608,-0.7322109144113078,1.7022814133342332
329.0,8.484847214156392,14.144308621444639,4.377581250164419,14.290846917077646,5.253603026125473,-1.1620864420120347,4.788026037569638,-1.2029342103623453,0.2325442352928463,3.5507033295118315,20.254513575284726,12.980310669892166,-42.94775846346486,-18.0,5.5762309601460345,-4.003158815709262,0.11833542029062416,1.37391022992922
330.0,5.531982541603323,13.932934684258791,6.1174159261965775,12.088791495958858,5.085261754391624,0.002959416794369285,4.691383721379431,-1.2113004483792518,-0.011482475973719652,3.647631560427172,20.29679516179297,12.985423978572216,-42.65909730612047,-18.0,5.687612810603026,-3.950117309648501,0.12712968830922566,1.382102432687156
331.0,3.8515428585600184,13.774721827833002,6.499242352893826,10.793996497983237,5.06853842612138,-0.14324606859609,4.590809090813977,-1.2381238851541356,-0.11758057194914384,3.6113560191118435,20.278910940739166,12.965550758105355,-42.341551391382,-18.0,5.738726442080814,-3.84533251798271,0.14191419547704598,1.4594846016294496
332.0,2.987973207783195,13.605514268864603,6.48217066416125,9.993155776378634,2.989884244162144,-0.567782212854895,4.4775317016405705,-1.2741707066445132,-0.17436189285205583,3.5293518039918386,20.233192270338776,12.944851547199224,-42.0408418572646,-18.0,5.781586887034959,-3.7373947320628758,0.16426886167171872,1.5296060571254972
333.0,2.2125560055901765,13.509037962429783,6.434828061950722,8.952772363899351,3.8296896442916344,-0.3853795397513593,4.360054799984168,-1.3044135102895968,-0.2042838771271318,3.398544173998612,20.192843011140717,12.924816111367672,-41.74953265556875,-18.0,5.818733793217346,-3.6331706057660775,0.1794373220093175,1.5903056335183603
334.0,1.8610897564916606,13.37771375148707,6.186413973148198,8.367257032270983,2.9880105229721554,-0.39489744827422923,4.254003872848367,-1.3431143249313604,-0.19257354392639803,3.4062003044146465,20.16598998799433,12.542828651396219,-41.47519416288655,-18.0,5.2627555722955215,-3.528844061458016,0.19943558282290974,1.6405084742432607
335.0,1.6011167533339483,13.241369391670446,5.958020055235621,7.738407429374804,3.059922219398727,-0.37232955700442333,4.15786081676194,-1.3836205799934747,-0.16219066083390743,3.4042585695444494,20.10334477446406,12.351591135498046,-41.221330971105075,-18.0,4.8155516012271224,-3.446049971707946,0.22092529831805985,1.6645673206025635
336.0,1.4582525268085633,13.103254115710236,5.7205862569787715,7.220477265984158,2.9606284757713253,-0.36961491469495755,4.069714479010454,-1.4246614788929515,-0.1190199069026856,3.391730838796313,20.028701419366275,12.224597290267624,-40.99310559417122,-18.0,4.425031704912698,-3.3772334726880437,0.24218584783080965,1.6728733791857202
337.0,1.3821964295962283,12.96161924928653,5.50368007335264,6.755972651809077,2.9029211451408123,-0.35117195768044696,3.9853781598995672,-1.4650456348495986,-0.07268152610230638,3.37076393004309,19.94960817914244,12.135205196259939,-40.785628558561555,-18.0,4.082618859179376,-3.3184869643614148,0.26262484491766624,1.6703552544446252
338.0,1.3563240165798707,12.816557014224475,5.305475611617499,6.339985770238082,2.842362581656536,-0.345525251361353,3.903668706907319,-1.5044126335163472,-0.02612116459840763,3.3419693441823526,19.868995276148034,12.070398275072428,-40.59281704832533,-18.0,3.7830594257927346,-3.2668902609135735,0.281985364897146,1.661025937327202
339.0,13.741276209378244,10.419308423826612,-1.1642539841878117,21.35765260497211,-2.3759933026908735,-0.04320357030240317,4.362527612219677,-1.5260235784415137,0.2692693182765562,14.60538287416053,30.518511566895565,17.259470566487654,-34.635775421307116,-18.0,2.3704292159906535,-4.534344552312588,1.57867953955618,1.1958881615024728
340.0,9.280237069934397,9.829290689944003,2.3354834334944266,17.085357052291954,2.783096399256672,0.09719065182910205,4.402772005046261,-1.5342052445507774,0.0976814987265544,14.883405957442271,30.598108456263997,17.196706388096523,-34.552672925387114,-18.0,2.1751332872134754,-4.535899409618299,1.5739177210523785,1.1959182443244536
341.0,7.1337804785321275,9.557850388178252,3.5494852018745675,15.083656763505527,1.42734531146381,-0.28967999231711744,4.373068660583646,-1.548742151185887,0.054678915663298744,14.77438295786247,30.596215502109036,17.21432183897665,-34.33735367327727,-18.0,2.005570207491573,-4.422349938084151,1.5511371551856277,1.3637139765345936
342.0,5.827951389022507,9.409305889151176,4.025560401170996,13.45493862374663,1.4933548426624044,-0.11498321118569317,4.292291907808139,-1.5629637133147707,0.03756238618950092,14.527514761821571,30.567927073406096,17.255530685725788,-34.09830111965449,-18.0,1.8595057517531903,-4.291310617186354,1.5233115320075838,1.5361328545230148
343.0,5.085304463395676,9.311036102980944,4.0306508915529164,12.234055436719384,1.3378781958364487,-0.2929825407240972,4.198397432193939,-1.581315467772591,0.053099538916914435,14.236870970146166,30.51946558438089,17.302569572771123,-33.864552238868285,-18.0,1.7352882418488145,-4.173534979990534,1.4971744833259584,1.6716221911284965
344.0,4.644405321587831,9.230005410310099,3.909237912770379,11.2241159835967,1.2617773180777738,-0.16498255755502977,4.1000184206843375,-1.6019683800625588,0.08461189860662743,13.943168754087116,30.46177889754849,17.348318190381697,-33.64845727332734,-18.0,1.6301316590593373,-4.076306282830507,1.4732903374351394,1.7636208471808468
345.0,4.4015407201635774,9.148907707963389,3.691506220138273,10.36752520121227,1.1917422475762924,-0.2550614432356021,4.0021789138910355,-1.6252669952339787,0.1265354736994353,13.66494790185067,30.39805029983072,17.38747533469772,-33.45268158632636,-18.0,1.5421627988822437,-3.9976006760460194,1.4525774761739614,1.8186663413462427
346.0,4.279356617138539,9.063340898548471,3.4864704144545398,9.615694096944264,1.1337930371872194,-0.17128414684967094,3.905849226691706,-1.6498390054497027,0.1724433726190049,13.405385564498435,30.332114157265206,17.420320077596998,-33.27515488691673,-18.0,1.46893203188816,-3.9333906540439294,1.4340010318317908,1.8462701842815425
347.0,4.2441142215400145,8.970076743164933,3.2716176611433854,8.94601341524997,1.0831521294254225,-0.21869739755091339,3.811725357369265,-1.675644284838951,0.22014254931213983,13.165919944428481,30.26484573335696,17.44580965059358,-33.113262616194305,-18.0,1.4086696417767546,-3.879564838066921,1.4175112580993283,1.8545486175552544
348.0,4.265351904284268,8.869970733668065,3.0895646022310674,8.33935522086447,1.037638645114773,-0.16540001146944308,3.719666074451272,-1.7018230752298433,0.2671139076879956,12.943817375740231,30.197818724201653,17.465279339399856,-32.963659863790916,-18.0,1.3593715377196642,-3.832981865639038,1.4022702383198962,1.8500175814600825
349.0,11.885940410548905,7.305239072288274,-1.0818188758003402,19.692429084651238,-3.9898146714134772,0.7383968744773866,3.800640845060715,-1.7248041496482744,0.5421072685817097,20.2435591422206,39.60040498410352,21.922013173695095,-28.189993963226257,-18.0,0.2566558747222695,-5.658807175629599,2.57006796293753,1.7137733979902934
350.0,8.9981888409643,6.8885897077799925,1.0020255910779348,16.327782105237297,0.7645270771406092,-0.03502993199697413,3.771041133005707,-1.7331481186494413,0.43380760144957153,20.379347197698223,39.638727610947534,21.85238156747054,-28.22082127129142,-18.0,0.24885322504713986,-5.57897224517493,2.538751755965609,1.7767800504170417
351.0,7.680454059404344,6.676491441598364,1.8375358005184592,14.70594404309788,-0.393530101810883,0.38334121885764655,3.7178713660889926,-1.7483958223943235,0.4330444210397708,20.237790242745085,39.614963256488544,21.85675901761618,-28.134388809885756,-18.0,0.24076238275168302,-5.448576158900494,2.4963523705884114,1.9154906361774613
352.0,6.92611097253474,6.5360658685373085,2.0502074571149187,13.306720766439877,-0.2924539781157227,-0.01936420056665278,3.6332091700175804,-1.7665272494775892,0.4490430311552346,20.002488609876288,39.5679854541077,21.876107679394302,-28.017410619983764,-18.0,0.23431483743764106,-5.318063250192268,2.453991679695659,2.0375583401312047
353.0,6.536235361389501,6.43114928757076,2.0906911459249367,12.19816844129851,-0.40333788886949185,0.25992686119667097,3.5405000831318336,-1.786531264713086,0.48237471951092814,19.729852184988232,39.5074704885933,21.90358666457614,-27.891645640571436,-18.0,0.2281563292274868,-5.203337218344696,2.4124992948847,2.125340161636518
354.0,6.366220661049649,6.3351815789808,1.9444240469520127,11.252881508663101,-0.4462852100826582,0.0371469144998372,3.4456460500313097,-1.8094200391692166,0.5253419780623697,19.457125953155593,39.43805191531659,21.92639869096548,-27.771310450114374,-18.0,0.22267461268606928,-5.105942485865673,2.3743642238465026,2.177980433843252
355.0,6.320192464370134,6.2412654082649235,1.8114951587348502,10.421474289458235,-0.4887600571731887,0.21258030752398271,3.350969647905404,-1.8330894587198294,0.5709905626760807,19.192607291206002,39.36614596145781,21.942406293035965,-27.659906731106936,-18.0,0.21582731529440843,-5.023551296208594,2.3381266596088226,2.202865901511493
356.0,6.363521917170495,6.143337894739789,1.6243779920491788,9.678259752043395,-0.5206405494089672,0.0853720908284672,3.2582798479471915,-1.8581530313857768,0.6183309810596256,18.944015283736114,39.29188768134921,21.94975347656372,-27.558321065613484,-18.0,0.20854577456390092,-4.9524211581156825,2.304436944491503,2.2072292156672857
357.0,6.457213266365866,6.041430165256083,1.476756688427783,8.999816688420179,-0.5483278402063481,0.1934483586771052,3.167585279050054,-1.8833002062258077,0.6641668841560129,18.709764233173036,39.217823324454756,21.950380798796935,-27.465089723537503,-18.0,0.20031245279433907,-4.8895960329369945,2.2721056502083137,2.197726119242388
358.0,6.59078870617077,5.934440514771856,1.3145187631519564,8.377294925421985,-0.5712503322607345,0.11976698345638981,3.0794981173425704,-1.908868727052243,0.7088067377466234,18.49079059549483,39.1435255405704,21.944200152663104,-27.379109898601993,-18.0,0.1916735131735408,-4.832522060965456,2.2413580966853424,2.1789810352451813
359.0,11.444810172496474,6.091780398708112,-1.5557651833478001,14.885407996325142,-3.524814893037499,0.9889918373359265,3.047165142734605,-2.066842491135819,0.8388577479802861,17.547910772756506,44.55878130329168,24.41998103438688,-25.841691452819298,-18.0,-1.2430929329627396,-6.656137775242271,3.233335063148794,2.182201988423789
360.0,9.706569841171074,5.709943059359148,-0.2572620533495935,12.634683251911063,-0.7400222436773358,0.17540921905894669,2.9942722713350367,-2.084650542402578,0.7626930106934965,18.009843783953308,44.55734999963695,24.22389356295257,-26.109556609485075,-18.0,-1.204212485537378,-6.527943596794344,3.1981559005154345,2.2114906197708653
361.0,8.913975481779357,5.4604592701506025,0.3774759400180261,11.41907403734017,-1.4084729846988129,0.6872666439397054,2.939172031448301,-2.1066858571967697,0.7699392163167098,18.18717368878177,44.506272654495795,24.11975339876465,-26.225268225463523,-18.0,-1.1787621004064341,-6.3808495206658815,3.154790545359274,2.2835797794878254
362.0,8.511526768376566,5.26779720722331,0.5284377580155843,10.377202358423705,-1.3462445798625091,0.23079771556461903,2.868576761351216,-2.130868301907398,0.7955163372806159,18.22577357536399,44.43211745375986,24.05310895180745,-26.26534668214119,-18.0,-1.1628599628143652,-6.239747457592217,3.1108598064551805,2.3456553405722
363.0,8.34185153681059,5.105406696210432,0.6017067430718286,9.52460697557413,-1.40473357086309,0.5584344469874605,2.7937258391129447,-2.154914316205139,0.832003290634515,18.184485948242965,44.346321608373636,24.011316163633015,-26.2606095017198,-18.0,-1.1560320671723379,-6.113598302866976,3.0662026121759594,2.3859252145383754
364.0,8.319368681494694,4.955682111204435,0.5013655124640009,8.787322951454353,-1.422406322328004,0.29374288205635324,2.717858656869403,-2.180171752285749,0.8741109273311324,18.10599712195272,44.25246405181605,23.97843889609638,-26.23227322829615,-18.0,-1.1557092999609457,-6.001970087354707,3.0232627693086958,2.4036510871598082
365.0,8.371510860986,4.812021999197135,0.4274116659799625,8.127350872266309,-1.4398852048074837,0.49726085492245575,2.641798088011438,-2.204668440839006,0.9155560169729396,18.00650345808032,44.15638761069978,23.951403289872694,-26.190224740945624,-18.0,-1.1613307775835355,-5.9028667762415985,2.9807455231541793,2.403534244095602
366.0,8.47895009720385,4.670063541253231,0.2871677819283762,7.530181129464378,-1.4501026388851108,0.34063690756116416,2.567076840893187,-2.2293209715773408,0.9566008759477647,17.90014817646525,44.058412254633886,23.924393906026143,-26.141452402009755,-18.0,-1.1711676061433303,-5.813232400269436,2.939592135994883,2.390113610641478
367.0,8.611349530066214,4.528556256699912,0.1845315435255639,6.977817599520542,-1.4581961406220079,0.4656729383525934,2.4935861716990892,-2.2529656292357476,0.9947091838235635,17.790534501132193,43.96115591098767,23.897556401788723,-26.08886563195572,-18.0,-1.1847375152154889,-5.730905729164688,2.8988088258875577,2.3678051908160835
368.0,8.764571558910905,4.386684926044504,0.054518863880005375,6.466012798836051,-1.462891125498706,0.37186179607181,2.4220644866771126,-2.27617869124353,1.0309364014069682,17.682604861380046,43.8642318161602,23.868700727158192,-26.0348799733772,-18.0,-1.2008967753168933,-5.653872494809819,2.858862115732531,2.3396204341605085
369.0,11.419284872458501,3.9798218128719975,-2.3026604425904824,8.841294073708479,-3.0295609682494336,0.6239273534921075,2.237036993210438,-2.612083109554871,1.1379818449538346,15.152766775004995,43.41214113120119,23.638883242081263,-24.532902838151095,-18.0,-2.0871336664560816,-6.594290312880869,3.229361136545079,2.310529547614068
370.0,10.531475466235527,3.6897140519282585,-1.5423536382704066,7.552044524742644,-1.5994501753021613,0.514264129470839,2.176630661766663,-2.61605475214364,1.0766691135877071,15.634501874158527,43.40813340367976,23.397482971247506,-24.853622655381788,-18.0,-2.0684133275616507,-6.470503630978293,3.182564178497051,2.307100683890314
371.0,10.136074705041622,3.471646743637119,-1.1931391247457497,6.793922434019432,-1.9232856073009446,0.5313836151236869,2.128660494763203,-2.624106599038363,1.079670722970858,15.887260791238635,43.36485622021958,23.245942016604335,-25.032993504142134,-18.0,-2.0598888408750895,-6.345332704810781,3.132731355860857,2.325218245604
372.0,9.9515831230316,3.2916992156305476,-1.0491466683725617,6.137306913775454,-1.8830766340788077,0.4795467395724242,2.076821944449181,-2.6327998229696368,1.098840600755787,16.006746341201588,43.30286688902111,23.14433341485476,-25.129153006048487,-18.0,-2.059645158820998,-6.227704512147886,3.081954417336404,2.3403438046714697
373.0,9.899973091080394,3.1329911610022743,-1.0072583332417469,5.589696179888168,-1.9009289881229736,0.4997639973022857,2.0248468400082906,-2.641755949569583,1.1272113607185443,16.0463812558383,43.22945261267753,23.07374207416491,-25.173217590517396,-18.0,-2.0662035378585513,-6.120861871220832,3.0312676248888417,2.345134641086224
374.0,9.923088281563626,2.986230916726245,-1.0299228615343137,5.107115781796583,-1.8995247107667854,0.4731171554475282,1.9725375180939793,-2.650606650373202,1.157992062959549,16.03907765963428,43.149733822228,23.021218651232545,-25.185117498712888,-18.0,-2.0780835114427174,-6.023952073380466,2.9811798593987793,2.339070737799067
375.0,9.988023766553518,2.8463172390857308,-1.076688106979184,4.672095191000672,-1.897070831375665,0.48821907818590027,1.920302604505295,-2.6589880535336023,1.188230545517242,16.00399476687604,43.066922697055155,22.979489440449843,-25.17690555152901,-18.0,-2.09414595246135,-5.935304636624451,2.9316977200858947,2.324079651823138
376.0,10.076599732429859,2.7106239599213486,-1.1418100222387086,4.273089181816946,-1.8915222764766186,0.47326072787841944,1.868510926001786,-2.6668389199119544,1.2168132482118192,15.953118009996917,42.982740596857035,22.943792268248824,-25.156246255162426,-18.0,-2.1133294842729815,-5.853118103411882,2.882890687159064,2.3025135908741428
377.0,10.023260688320267,2.642010943939648,-1.2276653023558577,3.975166001486773,-1.9234645670387986,0.48788442418506983,1.788120299638841,-2.6697614405078167,1.232450563159433,17.81358482679468,43.09320368832538,22.238289939738483,-26.96580278233599,-18.0,-2.082631516676848,-5.587095393405179,2.79464140269642,2.49859813697658
378.0,10.098725060280348,2.5961116110103406,-1.328512518605132,3.712766475453037,-1.8990760263624766,0.48228710757305704,1.7494902887320514,-2.6709180495799263,1.3008039502055815,18.82451544242608,43.13723880401693,21.872265284127984,-28.1076581382416,-18.0,-2.0722578320290985,-5.437212595999911,2.7121972779096337,2.5898647074232026
379.0,12.631201284382414,1.9086273750644729,-2.8096607039391146,2.710024686328243,-3.030431569502896,0.21443006541703546,1.609568764572355,-2.6834448797102066,1.4446665890101726,18.603628180650677,40.72831167202942,19.64366915049924,-27.87689047569362,-18.0,-2.863281865571978,-5.593852587007847,2.1639731660912718,2.5289269328385013
380.0,12.322513751398922,1.8416043558274913,-2.4487385822575356,2.1756818339943855,-2.1147867021302833,0.639533403376482,1.6039266780751547,-2.6661992923390665,1.4687940821715788,18.755972000177398,40.72876810124307,19.694270682232318,-28.26289395522977,-18.0,-2.8553384119063314,-5.565083039850827,2.094900371194449,2.5250282317513504
381.0,12.205212994987136,1.7972200189396004,-2.3358901590512904,1.8873992435622782,-2.2768329219373706,0.2770906544637338,1.5996007099594065,-2.651742970776453,1.505280957698257,18.647460622611582,40.70010918975413,19.827286941074227,-28.428147750168442,-18.0,-2.8577468493051796,-5.549021880307837,2.0298549261841408,2.514080211272012
382.0,12.145059669330948,1.759952592620409,-2.200246725536125,1.6108607499194854,-2.2287448288609335,0.5406918783415988,1.584475591839098,-2.6371444474475156,1.529432880698814,18.386681721127534,40.654741825875355,20.01202182063035,-28.45210228864049,-18.0,-2.8684856325932317,-5.539126536784791,1.96764032751412,2.495724867749613
383.0,12.129982728555492,1.7255008314210478,-2.168705927335631,1.3734669916291296,-2.2165593716958316,0.3181215552435135,1.5628213005439893,-2.6239865379548086,1.5460394901607248,18.043755359009513,40.59808704570251,20.21763680905681,-28.38492649824665,-18.0,-2.8842768784484702,-5.53134504624297,1.9094941543681496,2.4705083918126234
384.0,12.128025690770158,1.6878641203416667,-2.106942023905106,1.1523721626074668,-2.197291934682095,0.48076350337862794,1.5351772122261815,-2.6113613956632653,1.5539599938732132,17.661500129600096,40.534205094942266,20.433201562291746,-28.259908247563462,-18.0,-2.904038646804151,-5.523039570587491,1.8545429030122795,2.4401928401365396
385.0,12.136148437750137,1.6471461800519656,-2.0990516306649347,0.9484924377571673,-2.1777137823957085,0.34229358713712665,1.5034981098274738,-2.600043028677624,1.5565021802356744,17.271224824067644,40.466092083783685,20.64321718840074,-28.102418405149276,-18.0,-2.925982232580541,-5.511687001324816,1.8031223831390157,2.406581625523428
386.0,12.142303031586373,1.60107175720007,-2.0679880770468526,0.7549466969695118,-2.158628891005545,0.4420092014322198,1.4686956736212649,-2.5894607067234015,1.5544529418211017,16.88985166156559,40.39562105860336,20.844201747295152,-27.92807303985449,-18.0,-2.9495710210322987,-5.496369241224924,1.754495361484449,2.371037228657433
387.0,12.14803562820818,1.5508652371960592,-2.0681356306030376,0.5732005914838574,-2.138702546691765,0.3550654423125589,1.432066650549741,-2.580024351229558,1.5502612920759282,16.529799821006584,40.3242389112404,21.029277341161965,-27.749066932528127,-18.0,-2.973745380197181,-5.476200168610511,1.7087073023013484,2.3346482729314397
388.0,12.14836792893195,1.4957344225409264,-2.053471923161365,0.4000979470148813,-2.11934557402366,0.41585624209672667,1.3942217302553201,-2.5713309336344508,1.54457348360777,16.196059437716464,40.252755000184536,21.198540545977515,-27.572207466224043,-18.0,-2.99823192087267,-5.4512627642475655,1.6652026542839151,2.298069391992251
389.0,10.651339646292787,0.5801534138778432,-1.9004589421011913,-0.9920361576708956,-2.971980288661419,-0.0012537118271419567,1.4128739563659316,-2.2016420507172603,1.4019343453231945,14.038997805395606,39.23514634318893,20.51899990578852,-28.121513506869878,-18.0,-3.914517920592947,-5.627706927956239,1.191535058658691,2.376872542787344
390.0,10.91990075298424,0.5601492771123917,-2.047995877796395,-1.0072831415946837,-2.321293339991426,0.45399687088769985,1.367210281771623,-2.2019602931982947,1.422576744335955,13.73726210427608,39.16394232871839,20.65690213802452,-27.959691190529686,-18.0,-3.918234897425585,-5.5734374145520995,1.155711017444168,2.357301724014329
391.0,11.114549342218275,0.5219672014210239,-2.224259354520835,-0.9679368057607363,-2.399253422614584,0.1106634843243478,1.3290680067836576,-2.203195264182819,1.4396464450651885,13.48484298843072,39.09456153560063,20.768768033405983,-27.811223290759187,-18.0,-3.923626232264921,-5.528300264762641,1.1242851514584176,2.318772256385329
392.0,11.228745002695822,0.4695026769613273,-2.2644776347145874,-0.9851116189854636,-2.3461123090376237,0.3887175108203269,1.289775488721335,-2.203245126081274,1.4457520970964994,13.270707876783074,39.02872532588199,20.864453221178376,-27.67753712639583,-18.0,-3.931371506299057,-5.48438685116105,1.0943978998391621,2.27481295471613
393.0,11.301033234600286,0.4116820249060993,-2.3385729857985478,-1.0151121470869917,-2.3192166082479937,0.1721861328023147,1.2518450180079919,-2.2034408281717957,1.4490162320148918,13.089634685769367,38.967300483475036,20.936476974323785,-27.56056833540625,-18.0,-3.941344694910049,-5.4386663353961975,1.0662070320071098,2.230754331290812
394.0,11.336283788440813,0.34849505590708496,-2.343110023919587,-1.0596119694530124,-2.290780401124093,0.34371026403252103,1.2146293987457355,-2.202857447525233,1.4497473153979468,12.933675020604975,38.91124761099839,20.990264593091958,-27.458581376257783,-18.0,-3.9526710979414847,-5.390630009057287,1.0384845710522468,2.189003914791907
395.0,11.35166781975115,0.28437273692409315,-2.3771336003789814,-1.107690471678609,-2.2630256263066895,0.207080110116999,1.1789235165564662,-2.2023619373616303,1.4509845991641162,12.7986055196823,38.85897334618842,21.027005926457605,-27.36932666788161,-18.0,-3.9642751959066245,-5.340211208776746,1.0116874958673288,2.1499488207056365
396.0,11.348669016760226,0.2182402472502467,-2.3735034964838366,-1.1596026953626328,-2.236944222960503,0.31316110717755075,1.1444097883203739,-2.2014789952318736,1.4524040461066046,12.678275001710784,38.809597350605074,21.05308431750671,-27.28971788115348,-18.0,-3.9762823913029504,-5.288251856222458,0.9853325939307505,2.11335018205021
